split,source,original_index,frame,coordinate_mse_shared,zero_displacement_mse_shared,explained_displacement_score_shared,shuffled_same_source_coordinate_mse_shared,shuffled_original_index_shared,valid_shared,total_shared,control_shared,transfer_only_shared,variant_shared,seed,coordinate_mse_ljonly,zero_displacement_mse_ljonly,explained_displacement_score_ljonly,shuffled_same_source_coordinate_mse_ljonly,shuffled_original_index_ljonly,valid_ljonly,total_ljonly,control_ljonly,transfer_only_ljonly,variant_ljonly,latent_dim,shared_minus_ljonly_mse
train,lj_noisy,199,75,4.99326142744394e-06,2.538395165174734e-05,0.8032906185786789,5.27006068296032e-06,42,1,1,same_source_cyclic_next_latent,False,r16_d4,123,5.384868927649222e-06,2.538395165174734e-05,0.787863253069246,5.4634724619972985e-06,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-3.916075002052821e-07
train,lj_noisy,199,100,1.0352580829930956e-05,4.609454845194705e-05,0.7754055267354797,1.0039047083409969e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d4,123,1.0850515536731107e-05,4.609454845194705e-05,0.7646030625933428,1.0960464351228438e-05,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-4.979347068001516e-07
train,lj_noisy,199,125,1.6624853742541745e-05,7.323205500142649e-05,0.7729839242908326,1.589651765243616e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d4,123,1.690293356659822e-05,7.323205500142649e-05,0.7691866824402378,1.7182084775413387e-05,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-2.7807982405647635e-07
train,lj_noisy,199,149,2.2946940589463335e-05,0.0001047892219503,0.7810181222612975,2.200370545324404e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d4,123,2.318599035788793e-05,0.0001047892219503,0.7787368784083956,2.372669769101776e-05,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-2.390497684245963e-07
train,lj_noisy,199,175,3.1010913517093286e-05,0.0001456237077945,0.7870476312769276,3.0474975574179552e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d4,123,3.1851621315581724e-05,0.0001456237077945,0.7812744792866325,3.268009822932072e-05,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-8.407077984884381e-07
train,lj_noisy,199,199,4.062562220497057e-05,0.0001901433715829,0.7863421592519466,4.13406414736528e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d4,123,4.294596874387935e-05,0.0001901433715829,0.7741390173827788,4.383806663099677e-05,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-2.3203465389087796e-06
train,lj_noisy,42,0,2.4372835127906e-07,0.0,,1.8282783003087388e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,123,8.904936521503259e-07,0.0,,2.066019987978507e-06,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-6.467653008712659e-07
train,lj_noisy,42,5,1.12020146048053e-07,9.799599354209933e-08,-0.143109447631947,1.5596148159602308e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,123,7.017075063231459e-07,9.799599354209933e-08,-6.160573416929445,1.8900207123806467e-06,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-5.896873602750929e-07
train,lj_noisy,42,10,6.084506765091646e-08,4.02869886784174e-07,0.8489709217618628,1.3505031120075728e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,123,6.093814590713009e-07,4.02869886784174e-07,-0.5126011624635514,1.818491909943987e-06,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-5.485363914203845e-07
train,lj_noisy,42,25,3.387231402030011e-07,2.683668753888924e-06,0.8737835510764304,1.1165383284605923e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,123,8.221180678447126e-07,2.683668753888924e-06,0.6936588889171305,2.2277840798778925e-06,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-4.833949276417115e-07
train,lj_noisy,42,50,1.472545363867539e-06,1.129412430600496e-05,0.8696184561130956,2.0334712189651327e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,123,2.0365628188301343e-06,1.129412430600496e-05,0.8196794400653695,4.231911134411348e-06,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-5.640174549625954e-07
train,lj_noisy,42,75,2.7111336748930626e-06,2.5744931917870417e-05,0.8946925288619165,4.4013663682562765e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,123,3.941151589970104e-06,2.5744931917870417e-05,0.8469154394137504,7.11837401468074e-06,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.2300179150770418e-06
train,lj_noisy,42,100,5.117800810694462e-06,4.618121238308959e-05,0.8891800248066144,8.028390766412485e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,123,6.796930847485783e-06,4.618121238308959e-05,0.8528204328829043,1.0644508620316628e-05,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.6791300367913209e-06
train,lj_noisy,42,125,8.375847755814902e-06,7.250723137985915e-05,0.8844825875100022,1.1694560271280352e-05,102,1,1,same_source_cyclic_next_latent,False,r16_d4,123,1.001236159936525e-05,7.250723137985915e-05,0.8619122340099934,1.4570205166819504e-05,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.6365138435503468e-06
train,lj_noisy,42,149,1.1610420187935231e-05,0.0001034081433317,0.887722380328542,1.4959060536057224e-05,102,1,1,same_source_cyclic_next_latent,False,r16_d4,123,1.3399124327406751e-05,0.0001034081433317,0.8704248631133567,1.879413139249664e-05,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.7887041394715197e-06
train,lj_noisy,42,175,1.5740795788588002e-05,0.000143292825669,0.8901494494571346,1.9058412362937812e-05,102,1,1,same_source_cyclic_next_latent,False,r16_d4,123,1.760349186952226e-05,0.000143292825669,0.877150221671395,2.4549857698730196e-05,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.8626960809342563e-06
train,lj_noisy,42,199,2.0914809283567596e-05,0.0001860245247371,0.8875696131296668,2.3830651116441004e-05,102,1,1,same_source_cyclic_next_latent,False,r16_d4,123,2.227811819466297e-05,0.0001860245247371,0.8802409616358827,3.190103598171845e-05,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.3633089110953733e-06
train,lj_noisy,102,0,1.1212721346964829e-06,0.0,,6.504153589048656e-07,99,1,1,same_source_cyclic_next_latent,False,r16_d4,123,1.3235719507065369e-06,0.0,,7.142692197703582e-07,99,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-2.02299816010054e-07
train,lj_noisy,102,5,8.272626246252912e-07,1.047859115033134e-07,-6.894788648177505,4.0036036352830717e-07,99,1,1,same_source_cyclic_next_latent,False,r16_d4,123,1.0866976936085848e-06,1.047859115033134e-07,-9.37064695070408,4.432520199770807e-07,99,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-2.594350689832936e-07
train,lj_noisy,102,10,5.952458081992518e-07,4.6877312342985533e-07,-0.2697950851875601,2.392675355622487e-07,99,1,1,same_source_cyclic_next_latent,False,r16_d4,123,9.086044201467304e-07,4.6877312342985533e-07,-0.9382604819550602,2.711543061195698e-07,99,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-3.133586119474786e-07
train,lj_noisy,102,25,5.173035333427833e-07,3.25413498103444e-06,0.8410319374095723,5.293157414598681e-07,99,1,1,same_source_cyclic_next_latent,False,r16_d4,123,9.305467187914472e-07,3.25413498103444e-06,0.7140417578819547,3.8751196029807033e-07,99,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-4.132431854486639e-07
train,lj_noisy,102,50,1.937708930199733e-06,1.3549693903769366e-05,0.8569924203482793,2.948250539702713e-06,99,1,1,same_source_cyclic_next_latent,False,r16_d4,123,2.2303470359474886e-06,1.3549693903769366e-05,0.8353950242870777,1.783414290912333e-06,99,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-2.926381057477556e-07
train,lj_noisy,102,75,4.551051915768767e-06,3.12767515424639e-05,0.8544909016657346,6.813711479480844e-06,99,1,1,same_source_cyclic_next_latent,False,r16_d4,123,4.784973043570062e-06,3.12767515424639e-05,0.8470118280322818,4.594195161189418e-06,99,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-2.3392112780129537e-07
train,lj_noisy,102,100,8.237064321292564e-06,5.606986815109849e-05,0.8530928537392826,1.1552577234397177e-05,99,1,1,same_source_cyclic_next_latent,False,r16_d4,123,8.68786264618393e-06,5.606986815109849e-05,0.8450529146462114,8.829920261632651e-06,99,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-4.5079832489136606e-07
train,lj_noisy,102,125,1.349125068372814e-05,8.798276394372806e-05,0.846660299370035,1.7761547496775165e-05,99,1,1,same_source_cyclic_next_latent,False,r16_d4,123,1.443327437300468e-05,8.798276394372806e-05,0.8359533876176486,1.4712171832798047e-05,99,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-9.420236892765405e-07
train,lj_noisy,102,149,2.0175913959974423e-05,0.000124813261209,0.8383511995077125,2.557444713602308e-05,99,1,1,same_source_cyclic_next_latent,False,r16_d4,123,2.229899109806865e-05,0.000124813261209,0.8213411709456178,2.235744977951981e-05,99,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-2.123077138094228e-06
train,lj_noisy,102,175,2.9255737899802625e-05,0.0001706574548734,0.8285704077709375,3.570765693439171e-05,99,1,1,same_source_cyclic_next_latent,False,r16_d4,123,3.399737397558056e-05,0.0001706574548734,0.8007858842100156,3.3492651709821075e-05,99,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-4.741636075777933e-06
train,lj_noisy,102,199,4.013659054180607e-05,0.0002185022167395,0.8163103736853959,4.676653043134138e-05,99,1,1,same_source_cyclic_next_latent,False,r16_d4,123,4.867898678639904e-05,0.0002185022167395,0.7772151353301067,4.701987199950963e-05,99,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-8.542396244592965e-06
train,lj_noisy,99,0,6.407670980479452e-07,0.0,,1.368605495599695e-07,178,1,1,same_source_cyclic_next_latent,False,r16_d4,123,7.111707418516744e-07,0.0,,4.570678129312e-07,178,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-7.040364380372921e-08
train,lj_noisy,99,5,4.27331741548187e-07,8.34548146144698e-08,-4.120516335963368,4.606366843518117e-08,178,1,1,same_source_cyclic_next_latent,False,r16_d4,123,4.791086780642217e-07,8.34548146144698e-08,-4.740935142897694,2.8354634196148254e-07,178,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-5.1776936516034766e-08
train,lj_noisy,99,10,2.824130547196546e-07,3.481648036540719e-07,0.1888523717628465,4.6349576621196327e-08,178,1,1,same_source_cyclic_next_latent,False,r16_d4,123,3.3887124573084293e-07,3.481648036540719e-07,0.0266929851199514,1.898387296250803e-07,178,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-5.645819101118832e-08
train,lj_noisy,99,25,3.412338571706641e-07,2.362971372349421e-06,0.8555912013308112,5.86300927807315e-07,178,1,1,same_source_cyclic_next_latent,False,r16_d4,123,4.248596781053493e-07,2.362971372349421e-06,0.8202010895786156,3.1216566753755615e-07,178,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-8.362582093468518e-08
train,lj_noisy,99,50,1.7117910147135262e-06,9.879052413452882e-06,0.8267251814169464,2.6627421902958304e-06,178,1,1,same_source_cyclic_next_latent,False,r16_d4,123,1.6265441900031874e-06,9.879052413452882e-06,0.8353542301498241,1.4771687801840017e-06,178,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,8.524682471033884e-08
train,lj_noisy,99,75,4.257454747857992e-06,2.276919803989585e-05,0.8130169213514616,5.548741228267318e-06,178,1,1,same_source_cyclic_next_latent,False,r16_d4,123,3.990274763054913e-06,2.276919803989585e-05,0.8247511943080643,3.950781319872476e-06,178,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,2.671799848030787e-07
train,lj_noisy,99,100,8.157272532116622e-06,4.133538095629774e-05,0.8026564085440271,9.594368748366833e-06,178,1,1,same_source_cyclic_next_latent,False,r16_d4,123,7.981678209034726e-06,4.133538095629774e-05,0.8069044478512624,8.086430170806125e-06,178,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,1.755943230818957e-07
train,lj_noisy,99,125,1.4060897228773683e-05,6.574357394129038e-05,0.7861251467507654,1.5661162251490168e-05,178,1,1,same_source_cyclic_next_latent,False,r16_d4,123,1.400603105139453e-05,6.574357394129038e-05,0.7869596948912141,1.4327110875456128e-05,178,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,5.486617737915367e-08
train,lj_noisy,99,149,2.2567413907381703e-05,9.555911674397066e-05,0.7638381906789066,2.4326021957676854e-05,178,1,1,same_source_cyclic_next_latent,False,r16_d4,123,2.246354051749222e-05,9.555911674397066e-05,0.7649251972715668,2.3040276573738083e-05,178,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,1.0387338988948275e-07
train,lj_noisy,99,175,3.5433098673820496e-05,0.000135023263283,0.737577823167141,3.7489753594854847e-05,178,1,1,same_source_cyclic_next_latent,False,r16_d4,123,3.524236672092229e-05,0.000135023263283,0.7389904090302033,3.598160401452333e-05,178,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,1.9073195289820433e-07
train,lj_noisy,99,199,4.869793701800518e-05,0.0001759650040185,0.7232521472685378,5.137839252711274e-05,178,1,1,same_source_cyclic_next_latent,False,r16_d4,123,4.880838241660968e-05,0.0001759650040185,0.7226244917911289,4.937429548590444e-05,178,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.1044539860450409e-07
train,lj_noisy,178,0,4.967284894519253e-07,0.0,,1.2343136859271908e-06,199,1,1,same_source_cyclic_next_latent,False,r16_d4,456,5.842700261382561e-07,0.0,,1.035906848301238e-06,199,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-8.75415366863308e-08
train,lj_noisy,178,5,3.013232969806268e-07,8.898146575120337e-08,-2.386360231726704,9.933088449542993e-07,199,1,1,same_source_cyclic_next_latent,False,r16_d4,456,3.131810615286668e-07,8.898146575120337e-08,-2.519621292869424,7.439728051394923e-07,199,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.1857764548039995e-08
train,lj_noisy,178,10,1.952661818904744e-07,3.5017228583456017e-07,0.4423711133361124,8.283378747364623e-07,199,1,1,same_source_cyclic_next_latent,False,r16_d4,456,1.6304359462537835e-07,3.5017228583456017e-07,0.5343903523467054,5.691053388545697e-07,199,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,3.2222587265096054e-08
train,lj_noisy,178,25,2.955273998850317e-07,2.1434675545606297e-06,0.8621264878695077,8.333024084095086e-07,199,1,1,same_source_cyclic_next_latent,False,r16_d4,456,2.678941939393553e-07,2.1434675545606297e-06,0.8750183116281093,5.823557671646995e-07,199,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,2.7633205945676362e-08
train,lj_noisy,178,50,1.5668146033931407e-06,8.785852514847647e-06,0.8216661842723512,2.311454636583221e-06,199,1,1,same_source_cyclic_next_latent,False,r16_d4,456,1.5144370308917132e-06,8.785852514847647e-06,0.8276277653952885,2.0303521068854025e-06,199,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,5.2377572501427494e-08
train,lj_noisy,178,75,4.181575150141725e-06,2.023533670580946e-05,0.7933528257554905,5.869721462659072e-06,199,1,1,same_source_cyclic_next_latent,False,r16_d4,456,3.977629148721462e-06,2.023533670580946e-05,0.8034315313577409,5.153032816451741e-06,199,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,2.039460014202632e-07
train,lj_noisy,178,100,7.930759238661267e-06,3.592209759517573e-05,0.7792233814395528,1.1208923751837574e-05,199,1,1,same_source_cyclic_next_latent,False,r16_d4,456,7.382798685284797e-06,3.592209759517573e-05,0.7944775171960923,9.249228241969831e-06,199,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,5.479605533764698e-07
train,lj_noisy,178,125,1.270789925911231e-05,5.6316977861570194e-05,0.7743504757952578,1.7578029655851424e-05,199,1,1,same_source_cyclic_next_latent,False,r16_d4,456,1.1552597243280616e-05,5.6316977861570194e-05,0.7948647515909422,1.402119505655719e-05,199,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,1.155302015831694e-06
train,lj_noisy,178,149,1.685022289166227e-05,8.071761840255931e-05,0.7912447960539926,2.233600389445201e-05,199,1,1,same_source_cyclic_next_latent,False,r16_d4,456,1.5172131497820374e-05,8.071761840255931e-05,0.8120344504944003,1.773695657902863e-05,199,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,1.6780913938418962e-06
train,lj_noisy,178,175,2.0844445316470228e-05,0.0001124141563195,0.8145745518276793,2.639839658513665e-05,199,1,1,same_source_cyclic_next_latent,False,r16_d4,456,1.8850727428798564e-05,0.0001124141563195,0.8323100217448656,2.1299829313647933e-05,199,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,1.9937178876716644e-06
train,lj_noisy,178,199,2.5684053980512545e-05,0.0001466976100346,0.824918388415098,3.052859756280668e-05,199,1,1,same_source_cyclic_next_latent,False,r16_d4,456,2.287160350533668e-05,0.0001466976100346,0.844090142300607,2.5280191039200872e-05,199,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,2.812450475175865e-06
train,lj_noisy,199,0,9.526496000944462e-07,0.0,,4.603114689416543e-07,42,1,1,same_source_cyclic_next_latent,False,r16_d4,456,8.046379207371501e-07,0.0,,4.364677295143338e-07,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,1.480116793572961e-07
train,lj_noisy,199,5,6.759979669368477e-07,9.910389309197853e-08,-5.8211040539997,2.558733172008943e-07,42,1,1,same_source_cyclic_next_latent,False,r16_d4,456,5.091399657430884e-07,9.910389309197853e-08,-4.137436581533225,2.1264401084408746e-07,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,1.6685800119375926e-07
train,lj_noisy,199,10,4.650771643355256e-07,4.115824481232266e-07,-0.1299732689190933,1.350190785842642e-07,42,1,1,same_source_cyclic_next_latent,False,r16_d4,456,3.19691395134214e-07,4.115824481232266e-07,0.2232628077509776,1.0972244979257086e-07,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,1.4538576920131158e-07
train,lj_noisy,199,25,3.618751236444951e-07,2.667711441972642e-06,0.8643499750569327,2.8044186706210894e-07,42,1,1,same_source_cyclic_next_latent,False,r16_d4,456,3.2037576147558866e-07,2.667711441972642e-06,0.8799061411084677,3.017829612872447e-07,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,4.1499362168906426e-08
train,lj_noisy,199,50,1.6710021100152517e-06,1.0994632248184644e-05,0.8480165527781836,1.7139215060524291e-06,42,1,1,same_source_cyclic_next_latent,False,r16_d4,456,1.7539280179335035e-06,1.0994632248184644e-05,0.8404741533557796,1.776225531102682e-06,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-8.292590791825184e-08
train,lj_noisy,199,75,4.8466417865711264e-06,2.538395165174734e-05,0.8090666948525526,4.721572622656822e-06,42,1,1,same_source_cyclic_next_latent,False,r16_d4,456,5.010017957829405e-06,2.538395165174734e-05,0.8026304955759505,5.0353801270830445e-06,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.633761712582782e-07
train,lj_noisy,199,100,1.0303354429197498e-05,4.609454845194705e-05,0.7764734708283647,1.0225181540590713e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d4,456,1.0486264727660457e-05,4.609454845194705e-05,0.7725053161418374,1.0490160093468148e-05,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.8291029846295884e-07
train,lj_noisy,199,125,1.659274857956916e-05,7.323205500142649e-05,0.7734223274323525,1.642760071263183e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d4,456,1.699620406725444e-05,7.323205500142649e-05,0.767913053007684,1.690436874923762e-05,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-4.0345548768527806e-07
train,lj_noisy,199,149,2.2586136765312403e-05,0.0001047892219503,0.7844612609489949,2.250429315608926e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d4,456,2.3989172404981215e-05,0.0001047892219503,0.771072139305037,2.3732767658657394e-05,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.4030356396688114e-06
train,lj_noisy,199,175,2.9842927688150667e-05,0.0001456237077945,0.7950682059939933,3.112868944299407e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d4,456,3.338569149491377e-05,0.0001456237077945,0.7707399983112134,3.299597665318288e-05,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-3.542763806763105e-06
train,lj_noisy,199,199,3.834715971606784e-05,0.0001901433715829,0.7983250249702427,4.313021418056451e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4.472815999179147e-05,0.0001901433715829,0.7647661361033778,4.426940358825959e-05,42,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-6.381000275723629e-06
train,lj_noisy,42,0,6.397165179805597e-07,0.0,,2.4790624593151733e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,456,5.930916131546837e-07,0.0,,1.6800587445686688e-06,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,4.6624904825876e-08
train,lj_noisy,42,5,4.265748430043459e-07,9.799599354209933e-08,-3.352982480055047,2.1967655357002518e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,456,3.373335744072392e-07,9.799599354209933e-08,-2.4423200603841004,1.3333366268852842e-06,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,8.924126859710668e-08
train,lj_noisy,42,10,2.8074035185454704e-07,4.02869886784174e-07,0.3031488302699933,1.9708934360096464e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,456,1.9976904752638802e-07,4.02869886784174e-07,0.5041350716952231,1.1064782938774442e-06,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,8.097130432815902e-08
train,lj_noisy,42,25,2.551270483763801e-07,2.683668753888924e-06,0.9049334803311052,1.7033341919159284e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,456,2.713258311359823e-07,2.683668753888924e-06,0.8988974213964365,1.0643886980687969e-06,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-1.619878275960218e-08
train,lj_noisy,42,50,1.1201859706488904e-06,1.129412430600496e-05,0.9008169256598938,2.7051028155256063e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d4,456,1.2140710623498308e-06,1.129412430600496e-05,0.8925041880666815,2.278072770423023e-06,102,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d4,4,-9.388509170094039e-08
