split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only,variant,seed,affine_x0_to_xt_mse,last_increment_extrapolation_mse,last_increment_extrapolation_valid,nodes,pca_in_sample_rank2_mse,pca_in_sample_rank4_mse,pca_in_sample_rank8_mse,persistence_mse,persistence_valid,zero_motion_mse,_merge,matched_motion_audit
train,depablo_low_temp,7,25,3.4990762287634425e-07,2.653020374054904e-06,0.8681097113696334,8.661775723339815e-07,133,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,2.2474795226849929e-07,1.6804441652447602e-12,1,112,1.864836024438062e-11,1.0119547491393219e-12,3.040203000381097e-13,4.3255296069384165e-09,1,2.653020589709183e-06,both,True
train,depablo_low_temp,7,50,5.294846801007225e-07,1.0714314157667104e-05,0.9505815610491666,3.2425718927697744e-06,133,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,9.611837280363043e-07,1.6418573905652471e-12,1,112,8.382012161242904e-11,3.3358427150686143e-13,3.153127520275098e-13,4.336866203328122e-09,1,1.071431448831143e-05,both,True
train,depablo_low_temp,7,75,1.4336386584545837e-06,2.4235781893366948e-05,0.9408461973802894,6.688111625408055e-06,133,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,2.23445242500025e-06,1.58864054665624e-12,1,112,2.9726594375834257e-11,4.903887075971198e-13,2.2500821584104613e-13,4.370191509248972e-09,1,2.4235780908601453e-05,both,True
train,depablo_low_temp,7,100,3.00174133371911e-06,4.327576607465744e-05,0.930636898985436,1.1413781066949014e-05,133,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,4.071811050470342e-06,1.503745300712435e-12,1,112,4.2783400891156305e-12,3.332873703968264e-13,2.0497319154781783e-13,4.411472131070562e-09,1,4.327576867042881e-05,both,True
train,depablo_low_temp,7,125,5.4764941523899324e-06,6.790105544496328e-05,0.9193459642637092,1.7803968148655258e-05,133,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,6.50111612864756e-06,1.566879009856252e-12,1,112,5.615635671814113e-11,4.5472444879663957e-13,3.3426778117925423e-13,4.441120066598623e-09,1,6.790105003330718e-05,both,True
train,depablo_low_temp,7,149,9.08306992641883e-06,9.687045530881731e-05,0.9062348793813084,2.6007048290921372e-05,133,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,9.420834214640195e-06,1.7117524225939471e-12,1,112,6.543780255836093e-11,6.806255402865015e-13,3.169993138554861e-13,4.4960630803603025e-09,1,9.687045287823398e-05,both,True
train,depablo_low_temp,7,175,1.4824244317424018e-05,0.0001342045870842,0.8895399580632909,3.793795622186735e-05,133,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.326442334799606e-05,1.370061654961931e-12,1,112,5.930610370285659e-13,5.086612027381017e-13,3.092050030051475e-13,4.519277964848643e-09,1,0.00013420457925,both,True
train,depablo_low_temp,7,199,2.2220539904083125e-05,0.0001742498279782,0.8724788416613936,5.26361727679614e-05,133,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.747611120249878e-05,1.8224120478133142e-12,1,112,3.402307191000118e-10,1.4123308780695889e-12,3.216463941444061e-13,4.5722491425925574e-09,1,0.000174249820315,both,True
train,depablo_low_temp,133,0,1.2412047567522677e-07,0.0,,3.0873293326294515e-06,198,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,6.837951037513048e-32,,0,244,1.2439572744292053e-10,9.971830985550746e-13,7.483277924561489e-15,,0,0.0,both,True
train,depablo_low_temp,133,5,6.384158268701867e-08,1.0488408719311337e-07,0.3913129780166454,2.7716750992112797e-06,198,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,3.2982534179735073e-10,1.1184355384860361e-12,1,244,1.0202765205850139e-11,2.301427757650956e-13,1.376859035934932e-13,4.2109284861006286e-09,1,1.048840929834595e-07,both,True
train,depablo_low_temp,133,10,5.3428266255650676e-08,4.206289361263771e-07,0.8729800504271579,2.529307039367268e-06,198,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.89052728278784e-09,9.991047228365309e-13,1,244,1.3206784631064921e-12,1.664416329134277e-13,1.351260437070236e-13,4.218542766362139e-09,1,4.2062892742288813e-07,both,True
train,depablo_low_temp,133,25,1.4944608039968446e-07,2.6371496915089665e-06,0.943330452237555,2.793905878206715e-06,198,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.585904772371848e-08,8.692442888827804e-13,1,244,6.097755848612287e-12,1.8904116745437562e-13,1.418728830315793e-13,4.23754672252622e-09,1,2.637149600936946e-06,both,True
train,depablo_low_temp,133,50,2.671642107543448e-07,1.056383189279586e-05,0.9747095359462752,6.644999757554615e-06,198,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,7.185326126156474e-08,8.967624095800737e-13,1,244,1.1546379683298289e-12,1.6466238413551843e-13,1.414906971363164e-13,4.2297369695805126e-09,1,1.0563831150200121e-05,both,True
train,depablo_low_temp,133,75,3.6394050084709306e-07,2.3784537916071716e-05,0.9846984413936766,1.4995610399637371e-05,198,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.703558940707846e-07,8.210757251461079e-13,1,244,2.4074448581553e-13,1.648875131288758e-13,1.446153185759383e-13,4.237754400313085e-09,1,2.378453789091053e-05,both,True
train,depablo_low_temp,133,100,6.058963322175259e-07,4.23004494223278e-05,0.9856763618237656,2.7166550353285857e-05,198,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,3.136236649495118e-07,8.902671081081359e-13,1,244,1.0186435976373939e-12,1.75303844353332e-13,1.384730394096136e-13,4.2260757726656564e-09,1,4.230044523066649e-05,both,True
train,depablo_low_temp,133,125,9.515173928775766e-07,6.611568096559495e-05,0.9856082947497324,4.126600833842531e-05,198,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,5.036148172140491e-07,9.150732455447235e-13,1,244,1.331820359342762e-12,1.6509091920380091e-13,1.392248591238895e-13,4.240520932878676e-09,1,6.611568140368531e-05,both,True
train,depablo_low_temp,133,149,1.3115943602315383e-06,9.396969107910992e-05,0.9860423680745384,5.6287793995579705e-05,198,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,7.323382391979846e-07,8.597982149952228e-13,1,244,7.923345321430581e-13,2.5105855787276763e-13,1.537625838478124e-13,4.234207516392477e-09,1,9.396968904167427e-05,both,True
train,depablo_low_temp,133,175,1.732583427838108e-06,0.0001296565606025,0.9866371325925531,7.641412230441347e-05,198,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.033846374085058e-06,8.627357887143431e-13,1,244,3.897879739063266e-13,1.6196009372231401e-13,1.49012940684249e-13,4.247208639085286e-09,1,0.000129656561956,both,True
train,depablo_low_temp,133,199,2.282105924678035e-06,0.0001676967658568,0.9863914732462608,0.0001013799919746,198,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.364181838023239e-06,9.016255183315438e-13,1,244,4.797494641104371e-12,3.005925604451423e-13,1.33803468215828e-13,4.2204275945489945e-09,1,0.000167696769925,both,True
train,depablo_low_temp,198,0,1.995629645534791e-06,0.0,,1.3167649512979551e-06,99,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,5.441766059482278e-32,,0,152,2.536831275086736e-09,8.087066374342349e-11,8.490460499161e-15,,0,0.0,both,True
train,depablo_low_temp,198,5,1.5670159427827457e-06,1.0731390176488277e-07,-13.602170986345904,1.0359555062677828e-06,99,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,6.71041577716353e-09,5.19953423893371e-12,1,152,2.371314790049845e-10,1.409006258300925e-11,2.028897826634808e-13,4.8575929332526255e-09,1,1.073139081788024e-07,both,True
train,depablo_low_temp,198,10,1.1706769100783276e-06,4.575125842620764e-07,-1.5587862505826289,8.152058512678195e-07,99,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,3.893322340273689e-08,1.3890832493699122e-12,1,152,6.787835672556121e-11,1.366721463847934e-12,1.630170836812158e-13,4.9584447641884015e-09,1,4.575126201504191e-07,both,True
train,depablo_low_temp,198,25,5.840112180521828e-07,3.006710130648571e-06,0.8057640435307919,6.68005384341086e-07,99,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,3.083060827154727e-07,1.430290987717864e-12,1,152,5.115760373017699e-11,2.528768282068407e-12,2.399471395131599e-13,5.0174881160070264e-09,1,3.0067101549520495e-06,both,True
train,depablo_low_temp,198,50,8.614620128355455e-07,1.2325030184001662e-05,0.9301046731752628,1.668475306360051e-06,99,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.3537217504245538e-06,1.5712437373619358e-12,1,152,4.391362553339622e-11,4.923755446705426e-13,2.271542623237306e-13,5.1113273135183434e-09,1,1.2325030369865461e-05,both,True
train,depablo_low_temp,198,75,1.883168351923814e-06,2.8102962460252456e-05,0.9329903972014594,3.689093091452378e-06,99,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,3.170705575018903e-06,1.503553314617638e-12,1,152,1.385091337675952e-11,1.16044682987291e-12,2.655831799302692e-13,5.188709177761216e-09,1,2.810296152503546e-05,both,True
train,depablo_low_temp,198,100,3.564064627425978e-06,5.048274033470079e-05,0.9294003335833948,6.568161097675329e-06,99,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,5.788275606097089e-06,1.319986659873369e-12,1,152,5.948362008603306e-12,3.5515262793575983e-13,2.56922336910442e-13,5.266227394612242e-09,1,5.048274203964641e-05,both,True
train,depablo_low_temp,198,125,5.812175913888495e-06,7.960081711644307e-05,0.926983464184969,1.0386307621956805e-05,99,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,9.234681642670534e-06,1.109853166351317e-12,1,152,2.93490905666316e-11,5.393022970201616e-13,1.973899079528661e-13,5.33226218099407e-09,1,7.960081363630298e-05,both,True
train,depablo_low_temp,198,149,8.493993846059311e-06,0.0001140237072831,0.9255067735610176,1.5139189599722158e-05,99,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.3348512539737003e-05,1.055598358639318e-12,1,152,2.799875761205561e-11,9.716648675518379e-13,2.914871389639037e-13,5.419695967565381e-09,1,0.00011402371219200001,both,True
train,depablo_low_temp,198,175,1.22785731946351e-05,0.0001585888385307,0.922576057001276,2.183762808272149e-05,99,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.8718539540227802e-05,2.6489296909902328e-12,1,152,1.044285846930339e-12,3.1830936654409073e-13,2.608813795540688e-13,5.450700131741509e-09,1,0.00015858884103200002,both,True
train,depablo_low_temp,198,199,1.7018988728523254e-05,0.0002065740845864,0.9176131470576612,2.9820170311722904e-05,99,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,2.4542582506181294e-05,2.835816947141945e-12,1,152,1.603654637020155e-10,3.516013185211284e-12,2.799214965617868e-13,5.520798069416605e-09,1,0.00020657408839600002,both,True
train,lj_noisy,178,0,9.250319266129736e-08,0.0,,5.040201926931331e-07,199,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,3.946855055936275e-32,,0,183,7.70798053859457e-08,3.3638434211772043e-09,5.243204028732543e-10,,0,0.0,both,True
train,lj_noisy,178,5,3.9247854743962314e-08,8.898146575120337e-08,0.5589210133523617,3.815154059338966e-07,199,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,3.3914476183969563e-09,8.260514099509928e-12,1,183,4.771997431049224e-08,1.8484296623076971e-10,5.000015419289076e-11,3.6450648949444803e-09,1,8.898146347565509e-08,both,True
train,lj_noisy,178,10,4.571970180222706e-08,3.5017228583456017e-07,0.8694365498021523,3.198040872121055e-07,199,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,2.63149394232534e-08,1.619319615009169e-12,1,183,2.6212303393504532e-08,2.112409425713982e-10,8.97177162674178e-11,3.473717036953728e-09,1,3.501723176220628e-07,both,True
train,lj_noisy,178,25,3.3470644211774925e-07,2.1434675545606297e-06,0.8438481415752721,5.145749355506268e-07,199,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,3.091855744290968e-07,3.8318533121403424e-13,1,183,3.4631009407503875e-09,3.9659994413954415e-10,7.43271167910083e-11,3.493589530993933e-09,1,2.143467522143216e-06,both,True
train,lj_noisy,178,50,1.5857013977438328e-06,8.785852514847647e-06,0.8195165016640016,2.185337052651448e-06,199,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.697338994724475e-06,2.8766309701327924e-13,1,183,1.419397966548137e-08,2.6695514761135296e-10,4.1600809305427425e-11,3.812874803588988e-09,1,8.785852129238566e-06,both,True
train,lj_noisy,178,75,4.01249099013512e-06,2.023533670580946e-05,0.8017087114254365,5.849634362675715e-06,199,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,4.3390063019949336e-06,1.3441416648131178e-12,1,183,2.706227050351135e-08,7.852314507698206e-10,4.339724884400854e-11,3.7988360817694345e-09,1,2.023533666056726e-05,both,True
train,lj_noisy,178,100,7.363873919530306e-06,3.592209759517573e-05,0.7950043451661002,1.1039443961635698e-05,199,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,7.881904110917419e-06,2.266345102440865e-13,1,183,3.821764562108941e-09,8.193834200820414e-10,9.598921453487598e-12,3.590633379436036e-09,1,3.5922101417283005e-05,both,True
train,lj_noisy,178,125,1.1526618436619174e-05,5.6316977861570194e-05,0.7953260477692509,1.7048552763299085e-05,199,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.2249747493045911e-05,3.677621679895698e-13,1,183,1.0133804787779641e-08,7.103828509774799e-10,5.124115245719898e-11,3.855627560232954e-09,1,5.631698501521272e-05,both,True
train,lj_noisy,178,149,1.5332785551436245e-05,8.071761840255931e-05,0.8100441284705931,2.153508467017673e-05,199,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.615537004519606e-05,2.4606481700947903e-13,1,183,1.23098506941333e-08,9.81810008650199e-10,1.550681658233889e-11,4.148490320715051e-09,1,8.07176098802416e-05,both,True
train,lj_noisy,178,175,1.9366165361134332e-05,0.0001124141563195,0.8277248524991838,2.5130108042503707e-05,199,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,2.006302410765975e-05,3.814240596703942e-12,1,183,2.470580864173045e-10,2.2956735101893441e-10,1.100332509348503e-11,4.094819068712237e-09,1,0.000112414153453,both,True
train,lj_noisy,178,199,2.3939590391819365e-05,0.0001466976100346,0.8368099494860769,2.857849904103205e-05,199,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,2.4054689464574643e-05,1.829417415302424e-12,1,183,1.5160464592915672e-08,2.8875959731006053e-09,1.2559917519977291e-10,4.285518756398404e-09,1,0.000146697609924,both,True
train,lj_noisy,199,0,3.6449509366320854e-07,0.0,,1.7250094686005468e-07,42,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,5.329004670412336e-32,,0,124,1.234979963930016e-07,5.781540961478181e-09,1.001158246096218e-09,,0,0.0,both,True
train,lj_noisy,199,5,2.189038497135698e-07,9.910389309197853e-08,-1.2088319932134723,8.000968421129073e-08,42,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,3.921627149288393e-09,7.199949454972166e-12,1,124,6.596309394646588e-08,9.40315932163428e-10,1.175542112608525e-10,4.1919768633440905e-09,1,9.910389316271181e-08,both,True
train,lj_noisy,199,10,1.3935405718257246e-07,4.115824481232266e-07,0.6614188534569136,5.412191583786807e-08,42,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,2.844845611031817e-08,1.424218800497443e-12,1,124,3.021294882349797e-08,2.042487680817879e-10,1.7475880897167212e-10,4.400575321268389e-09,1,4.1158246020513276e-07,both,True
train,lj_noisy,199,25,3.037965541352605e-07,2.667711441972642e-06,0.886120908972592,3.231253913327237e-07,42,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,3.059806539703343e-07,4.915061013405986e-13,1,124,1.0150084973155102e-09,7.085851630473689e-10,1.5876291260639728e-11,4.448325855441494e-09,1,2.667711492651892e-06,both,True
train,lj_noisy,199,50,1.714847030598321e-06,1.0994632248184644e-05,0.8440287049272189,1.7225510191565263e-06,42,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.747898664642275e-06,3.7045296672640254e-13,1,124,1.47206054603313e-08,7.709344369949343e-11,1.172740303017395e-11,4.789811179412984e-09,1,1.0994631939050691e-05,both,True
train,lj_noisy,199,75,4.813259693037253e-06,2.538395165174734e-05,0.8103817814077059,4.699845248978818e-06,42,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,4.852281464566342e-06,1.436916721685236e-12,1,124,1.379029084333814e-08,3.587689664095285e-10,3.0143569127444173e-12,4.95269742133058e-09,1,2.538395023684518e-05,both,True
train,lj_noisy,199,100,1.0063517947855871e-05,4.609454845194705e-05,0.7816766128353128,9.768299605639186e-06,42,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,9.903439139780502e-06,5.812908420433345e-12,1,124,2.5060011539419633e-09,4.775600804500786e-10,3.929730317680499e-11,5.113907166872388e-09,1,4.6094550043561184e-05,both,True
train,lj_noisy,199,125,1.6119780411827378e-05,7.323205500142649e-05,0.7798808129648501,1.569350206409581e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.5719124078176783e-05,6.994745156463235e-12,1,124,6.2719829286766216e-09,5.14792501771188e-10,1.1051817998303458e-11,5.13648927808819e-09,1,7.323205129083091e-05,both,True
train,lj_noisy,199,149,2.2168662326294e-05,0.0001047892219503,0.7884452053971773,2.17485230677994e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,2.1611274312832964e-05,4.815690251346056e-12,1,124,3.054760455572152e-09,2.1230152777943633e-10,6.284959835961047e-12,5.038654049333978e-09,1,0.000104789215444,both,True
train,lj_noisy,199,175,2.9873182938899845e-05,0.0001456237077945,0.7948604427718684,2.959769153676461e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,2.8881955930159344e-05,9.75832011496005e-13,1,124,3.648144407855156e-10,2.9647694967948944e-10,7.105955168097488e-12,5.1085307364764305e-09,1,0.00014562371321500002,both,True
train,lj_noisy,199,199,3.908797589247115e-05,0.0001901433715829,0.7944289324047437,3.921428287867457e-05,42,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,3.6973367682176636e-05,7.752042244379041e-12,1,124,9.035106206443904e-09,2.2065345367617812e-09,1.584083700957866e-11,5.335251259251159e-09,1,0.000190143375524,both,True
train,lj_noisy,42,0,2.729951233959582e-07,0.0,,1.043238512465905e-06,102,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.315839398633833e-32,,0,182,4.109714969599825e-08,4.464457938612873e-09,3.566729316374297e-10,,0,0.0,both,True
train,lj_noisy,42,5,1.758437093712928e-07,9.799599354209933e-08,-0.7943969239492419,9.035326797857124e-07,102,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,2.660812357118708e-09,5.0881533724965845e-12,1,182,2.285018773634569e-08,2.837962244930496e-10,4.703748504829223e-11,4.07414551980313e-09,1,9.7995998089278e-08,both,True
train,lj_noisy,42,10,1.2714508557110096e-07,4.02869886784174e-07,0.684401615156669,8.143637160173967e-07,102,1,1,same_source_cyclic_next_latent,False,r16_d2,3456456,1.839130034623168e-08,1.286903451214218e-12,1,182,1.3823617155672121e-08,4.2559852195794047e-10,5.594895200554889e-11,4.249228116847058e-09,1,4.0286990140280865e-07,both,True
