variant,seed,split,source,frame,control,transfer_only,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
mp2_r16_d8,3456456,validation,depablo_low_temp,10,same_source_cyclic_next_latent,False,20,20,3.912422203988797e-08,4.3081104337261424e-07,0.9102679655425652,1.236742784627154e-07
mp2_r16_d8,3456456,validation,depablo_low_temp,25,same_source_cyclic_next_latent,False,20,20,1.1824722001563259e-07,2.7970711698799277e-06,0.9595560963872709,8.385434071556119e-07
mp2_r16_d8,3456456,validation,depablo_low_temp,50,same_source_cyclic_next_latent,False,20,20,4.930267060387905e-07,1.1410252727728221e-05,0.9595817222519735,3.732332733363819e-06
mp2_r16_d8,3456456,validation,depablo_low_temp,75,same_source_cyclic_next_latent,False,20,20,1.1667552399785563e-06,2.5913254285114816e-05,0.9583955728057884,8.74321036405945e-06
mp2_r16_d8,3456456,validation,depablo_low_temp,100,same_source_cyclic_next_latent,False,20,20,2.2298600356407406e-06,4.636267858586507e-05,0.9560493472635517,1.6007886637225964e-05
mp2_r16_d8,3456456,validation,depablo_low_temp,125,same_source_cyclic_next_latent,False,20,20,3.7728755302168793e-06,7.281413381861057e-05,0.9531296471252576,2.5591548569536827e-05
mp2_r16_d8,3456456,validation,depablo_low_temp,149,same_source_cyclic_next_latent,False,20,20,5.714147789603885e-06,0.00010390844217907658,0.9505903360502165,3.678725738609501e-05
mp2_r16_d8,3456456,validation,depablo_low_temp,175,same_source_cyclic_next_latent,False,20,20,8.270097353602068e-06,0.000143952339203645,0.9485278666236765,5.0658686950547345e-05
mp2_r16_d8,3456456,validation,depablo_low_temp,199,same_source_cyclic_next_latent,False,20,20,1.1140583478663756e-05,0.000186840589594735,0.9466026635596162,6.479831911290881e-05
mp2_r16_d8,3456456,validation,lj_noisy,0,same_source_cyclic_next_latent,False,20,20,2.1817031878867965e-07,0.0,,2.245308138526525e-07
mp2_r16_d8,3456456,validation,lj_noisy,5,same_source_cyclic_next_latent,False,20,20,1.2105294757702723e-07,9.562797735895856e-08,-0.2698226175566374,1.3422376312632878e-07
mp2_r16_d8,3456456,validation,lj_noisy,10,same_source_cyclic_next_latent,False,20,20,8.450586790331726e-08,4.023101709549337e-07,0.7892756915909147,1.1115802269756614e-07
mp2_r16_d8,3456456,validation,lj_noisy,25,same_source_cyclic_next_latent,False,20,20,2.8111741343650467e-07,2.700515562992223e-06,0.8968202791200263,4.326452540226455e-07
mp2_r16_d8,3456456,validation,lj_noisy,50,same_source_cyclic_next_latent,False,20,20,1.447885514949121e-06,1.1352922138030408e-05,0.8747127060421951,2.185149742217618e-06
mp2_r16_d8,3456456,validation,lj_noisy,75,same_source_cyclic_next_latent,False,20,20,3.777448989694676e-06,2.626361301736324e-05,0.8588494959131955,5.515521468169027e-06
mp2_r16_d8,3456456,validation,lj_noisy,100,same_source_cyclic_next_latent,False,20,20,7.356853097917338e-06,4.754355759359896e-05,0.8476333491811129,1.0454111952640233e-05
mp2_r16_d8,3456456,validation,lj_noisy,125,same_source_cyclic_next_latent,False,20,20,1.2345610457487055e-05,7.536162738688264e-05,0.8388436522293379,1.7127233877545223e-05
mp2_r16_d8,3456456,validation,lj_noisy,149,same_source_cyclic_next_latent,False,20,20,1.8651276559467078e-05,0.00010829863385876113,0.8308520402956472,2.529082876208122e-05
mp2_r16_d8,3456456,validation,lj_noisy,175,same_source_cyclic_next_latent,False,20,20,2.759919352683937e-05,0.00015109891755851,0.8207438585309671,3.6331800856714835e-05
mp2_r16_d8,3456456,validation,lj_noisy,199,same_source_cyclic_next_latent,False,20,20,3.7925418564555005e-05,0.00019709730695462,0.8110033024618932,4.859157197643071e-05
mp2_r16_d8,3456456,validation,reid,0,same_source_cyclic_next_latent,False,20,20,1.7440879096497496e-08,0.0,,1.7333722501788885e-08
mp2_r16_d8,3456456,validation,reid,5,same_source_cyclic_next_latent,False,20,20,1.3035686952100889e-08,1.0172996844914906e-07,0.871947328970092,1.5940894515509284e-08
mp2_r16_d8,3456456,validation,reid,10,same_source_cyclic_next_latent,False,20,20,3.81740481891768e-08,4.1971166808707494e-07,0.9101855736535613,5.444854322966819e-08
mp2_r16_d8,3456456,validation,reid,25,same_source_cyclic_next_latent,False,20,20,2.71235827575822e-07,2.7402936780163147e-06,0.9062297331762089,4.18419907610712e-07
mp2_r16_d8,3456456,validation,reid,50,same_source_cyclic_next_latent,False,20,20,1.3338941620588684e-06,1.1289792837487767e-05,0.8904831882137483,2.031530094370737e-06
mp2_r16_d8,3456456,validation,reid,75,same_source_cyclic_next_latent,False,20,20,3.3309655563584783e-06,2.5800835919653765e-05,0.8817237824157089,5.0359764898644245e-06
mp2_r16_d8,3456456,validation,reid,100,same_source_cyclic_next_latent,False,20,20,6.317185743398568e-06,4.6367003233172e-05,0.8762238483428568,9.570743742415289e-06
mp2_r16_d8,3456456,validation,reid,125,same_source_cyclic_next_latent,False,20,20,1.0313530944472405e-05,7.307437172130449e-05,0.8725363593375052,1.569993214047827e-05
mp2_r16_d8,3456456,validation,reid,149,same_source_cyclic_next_latent,False,20,20,1.5135000739974203e-05,0.00010457381868034193,0.8698081375436839,2.309964332880554e-05
mp2_r16_d8,3456456,validation,reid,175,same_source_cyclic_next_latent,False,20,20,2.1528109607515943e-05,0.00014527933526545998,0.8671099678907929,3.2811450751064134e-05
mp2_r16_d8,3456456,validation,reid,199,same_source_cyclic_next_latent,False,20,20,2.8676738224930887e-05,0.00018904373064282,0.8642844249646762,4.339761272830805e-05
r16_d2,123,mixed_transfer,depablo_mixed_temp,0,same_source_cyclic_next_latent,True,20,20,7.871830507433231e-07,0.0,,9.514487900652569e-07
r16_d2,123,mixed_transfer,depablo_mixed_temp,5,same_source_cyclic_next_latent,True,20,20,1.473976494139606e-05,1.3693910162970723e-05,-0.7477041079389963,1.5340743608760476e-05
r16_d2,123,mixed_transfer,depablo_mixed_temp,10,same_source_cyclic_next_latent,True,20,20,1.8490338754872936e-05,1.584389799802466e-05,-0.20896061602632604,1.9815186627170077e-05
r16_d2,123,mixed_transfer,depablo_mixed_temp,25,same_source_cyclic_next_latent,True,20,20,2.0085993247676016e-05,1.7265989811221516e-05,0.19833891972738613,1.9010615250181218e-05
r16_d2,123,mixed_transfer,depablo_mixed_temp,50,same_source_cyclic_next_latent,True,20,20,2.106147770177654e-05,2.7122223900732934e-05,0.4574498059042103,2.411709687066832e-05
r16_d2,123,mixed_transfer,depablo_mixed_temp,75,same_source_cyclic_next_latent,True,20,20,2.021764520918623e-05,4.14705596085696e-05,0.623683792527487,2.759548631843245e-05
r16_d2,123,mixed_transfer,depablo_mixed_temp,100,same_source_cyclic_next_latent,True,20,20,2.6587455528212263e-05,6.200029838509884e-05,0.6725146824450781,3.341967700407181e-05
r16_d2,123,mixed_transfer,depablo_mixed_temp,125,same_source_cyclic_next_latent,True,20,20,2.4847253848745858e-05,8.78934384672806e-05,0.7669930087519294,4.047919688900552e-05
r16_d2,123,mixed_transfer,depablo_mixed_temp,149,same_source_cyclic_next_latent,True,20,20,2.674858485533761e-05,0.00011536433339638725,0.7927600226644724,4.73888157671326e-05
r16_d2,123,mixed_transfer,depablo_mixed_temp,175,same_source_cyclic_next_latent,True,20,20,2.9194215574079863e-05,0.00015396435883299,0.8229303955005098,5.928729407286528e-05
r16_d2,123,mixed_transfer,depablo_mixed_temp,199,same_source_cyclic_next_latent,True,20,20,3.575985133465587e-05,0.00019460193216213,0.8293445959786474,7.817582325058622e-05
r16_d2,123,train,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,5,1.49900829597982e-06,0.0,,1.8633837349568693e-06
r16_d2,123,train,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,5,1.1890637201972254e-06,1.0330704327543572e-07,-10.524442751387488,1.5940311207884862e-06
r16_d2,123,train,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,5,9.258115362342778e-07,4.2783193521245266e-07,-1.146611598342286,1.398246320150065e-06
r16_d2,123,train,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,5,5.456263806991047e-07,2.7642588065646125e-06,0.8052698060104626,1.4130647514321026e-06
r16_d2,123,train,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,5,7.471784783774638e-07,1.1252334661548958e-05,0.9350972143867903,3.083962383243488e-06
r16_d2,123,train,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,5,1.5380742638626544e-06,2.554690981924068e-05,0.9414932182054988,6.49268031338579e-06
r16_d2,123,train,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,5,2.8565702677951777e-06,4.572098987409845e-05,0.9390644586248819,1.1681707110255957e-05
r16_d2,123,train,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,5,4.633408775589487e-06,7.185182621469722e-05,0.9369034037395336,1.8692594130698127e-05
r16_d2,123,train,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,5,6.9417572376551105e-06,0.0001026177080347917,0.933674249860297,2.729704756347928e-05
r16_d2,123,train,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,5,1.0443092878631433e-05,0.00014230119413692,0.9277614945136881,3.929546910512727e-05
r16_d2,123,train,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,5,1.4799928703723707e-05,0.00018488138739482,0.9207094374589102,5.359482893252856e-05
r16_d2,123,train,lj_noisy,0,same_source_cyclic_next_latent,False,5,5,6.393567673512734e-07,0.0,,7.693969990896221e-07
r16_d2,123,train,lj_noisy,5,same_source_cyclic_next_latent,False,5,5,4.435552966697287e-07,9.486441570061288e-08,-3.5854273775113255,5.872130373063555e-07
r16_d2,123,train,lj_noisy,10,same_source_cyclic_next_latent,False,5,5,3.0561126038719524e-07,3.9631250956517763e-07,0.25733100836932005,4.696758608702112e-07
r16_d2,123,train,lj_noisy,25,same_source_cyclic_next_latent,False,5,5,3.2995726257922796e-07,2.6223908207612114e-06,0.8750552996012031,5.927585903009458e-07
r16_d2,123,train,lj_noisy,50,same_source_cyclic_next_latent,False,5,5,1.5319811154768104e-06,1.09006710772519e-05,0.8575402871588569,2.1141861225260073e-06
r16_d2,123,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,5,3.984410705015762e-06,2.5082033971557394e-05,0.8384530203710293,5.143226826476166e-06
r16_d2,123,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,5,7.850961810618174e-06,4.512062150752172e-05,0.8229321207109217,9.742624570208136e-06
r16_d2,123,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,5,1.2861069626524113e-05,7.115652042557485e-05,0.8162073735614538,1.5447305668203625e-05
r16_d2,123,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,5,1.85281260201009e-05,0.000101857472327506,0.8158646914055272,2.169712279282976e-05
r16_d2,123,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,5,2.6152664941037073e-05,0.00014140228158788,0.8139696861869317,2.996577604790218e-05
r16_d2,123,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,5,3.508273402985651e-05,0.00018346654542252,0.8085605814487709,3.948092671635095e-05
r16_d2,123,train,reid,0,same_source_cyclic_next_latent,False,5,5,3.0946578846169357e-07,0.0,,3.799015551919638e-07
r16_d2,123,train,reid,5,same_source_cyclic_next_latent,False,5,5,1.9536411652865126e-07,1.0300576320787514e-07,-0.9684294858349002,2.78080989346563e-07
r16_d2,123,train,reid,10,same_source_cyclic_next_latent,False,5,5,1.6005196457058446e-07,4.223456016916316e-07,0.6080685835979693,2.67539934384331e-07
r16_d2,123,train,reid,25,same_source_cyclic_next_latent,False,5,5,3.939710367717453e-07,2.7308132757752903e-06,0.8560467411450624,6.703440789124215e-07
r16_d2,123,train,reid,50,same_source_cyclic_next_latent,False,5,5,1.4269524285737135e-06,1.1211941819055938e-05,0.8746737069033708,2.4809195679154073e-06
r16_d2,123,train,reid,75,same_source_cyclic_next_latent,False,5,5,2.8891627948723907e-06,2.5625861235312185e-05,0.8903035508456825,5.5332574902422495e-06
r16_d2,123,train,reid,100,same_source_cyclic_next_latent,False,5,5,4.896961144140732e-06,4.607020091498271e-05,0.8980021836162738,9.80953961970954e-06
r16_d2,123,train,reid,125,same_source_cyclic_next_latent,False,5,5,7.6008681048733704e-06,7.261199498316273e-05,0.9008240230442036,1.5307082412618912e-05
r16_d2,123,train,reid,149,same_source_cyclic_next_latent,False,5,5,1.1030967334590968e-05,0.00010387085058025612,0.9004574867368913,2.2041591614652133e-05
r16_d2,123,train,reid,175,same_source_cyclic_next_latent,False,5,5,1.6083987338788576e-05,0.00014417658676388,0.8964496077612667,3.1537086260868816e-05
r16_d2,123,train,reid,199,same_source_cyclic_next_latent,False,5,5,2.224323791324423e-05,0.0001873652596259,0.890515591986787,4.261928488629823e-05
r16_d2,123,validation,depablo_low_temp,0,same_source_cyclic_next_latent,False,20,20,1.0059964946407262e-06,0.0,,1.2869416983640746e-06
r16_d2,123,validation,depablo_low_temp,5,same_source_cyclic_next_latent,False,20,20,7.795157804579844e-07,1.0374946519675632e-07,-6.480993041707526,1.1007938032214781e-06
r16_d2,123,validation,depablo_low_temp,10,same_source_cyclic_next_latent,False,20,20,6.079571797101835e-07,4.3081104337261424e-07,-0.39860411192557144,1.0045160440341761e-06
r16_d2,123,validation,depablo_low_temp,25,same_source_cyclic_next_latent,False,20,20,4.900237353666625e-07,2.7970711698799277e-06,0.8254625261990016,1.393240468416934e-06
r16_d2,123,validation,depablo_low_temp,50,same_source_cyclic_next_latent,False,20,20,9.697082816728653e-07,1.1410252727728221e-05,0.9167972830606089,4.042758689593029e-06
r16_d2,123,validation,depablo_low_temp,75,same_source_cyclic_next_latent,False,20,20,1.7683470630913688e-06,2.5913254285114816e-05,0.9343283714744155,9.024673613566846e-06
r16_d2,123,validation,depablo_low_temp,100,same_source_cyclic_next_latent,False,20,20,2.8937976878751213e-06,4.636267858586507e-05,0.9407502705096892,1.6042624588408215e-05
r16_d2,123,validation,depablo_low_temp,125,same_source_cyclic_next_latent,False,20,20,4.370508040096865e-06,7.281413381861057e-05,0.9436318405790571,2.4982302363696363e-05
r16_d2,123,validation,depablo_low_temp,149,same_source_cyclic_next_latent,False,20,20,6.269231917599427e-06,0.00010390844217907658,0.9437240642112839,3.600747700147622e-05
r16_d2,123,validation,depablo_low_temp,175,same_source_cyclic_next_latent,False,20,20,9.209285138922496e-06,0.000143952339203645,0.9404770325591191,5.156227274482893e-05
r16_d2,123,validation,depablo_low_temp,199,same_source_cyclic_next_latent,False,20,20,1.318876542200087e-05,0.000186840589594735,0.9343853906618911,6.998787575865209e-05
r16_d2,123,validation,lj_noisy,0,same_source_cyclic_next_latent,False,20,20,6.112423779569553e-07,0.0,,7.741862681598378e-07
r16_d2,123,validation,lj_noisy,5,same_source_cyclic_next_latent,False,20,20,4.3326236927043736e-07,9.562797735895856e-08,-3.5189972701527106,6.122568475319668e-07
r16_d2,123,validation,lj_noisy,10,same_source_cyclic_next_latent,False,20,20,3.125618484034476e-07,4.023101709549337e-07,0.2312644073767956,5.096083413036467e-07
r16_d2,123,validation,lj_noisy,25,same_source_cyclic_next_latent,False,20,20,3.837311354004669e-07,2.700515562992223e-06,0.8595430732091878,6.704760473041916e-07
r16_d2,123,validation,lj_noisy,50,same_source_cyclic_next_latent,False,20,20,1.5995881511798871e-06,1.1352922138030408e-05,0.8612082741510504,2.2237778011913177e-06
r16_d2,123,validation,lj_noisy,75,same_source_cyclic_next_latent,False,20,20,4.002473804121109e-06,2.626361301736324e-05,0.8501135158490681,5.192737182824203e-06
r16_d2,123,validation,lj_noisy,100,same_source_cyclic_next_latent,False,20,20,7.825954003237712e-06,4.754355759359896e-05,0.8374161959506413,9.618059607419127e-06
r16_d2,123,validation,lj_noisy,125,same_source_cyclic_next_latent,False,20,20,1.3121844949637307e-05,7.536162738688264e-05,0.8281257278788552,1.5508113210671582e-05
r16_d2,123,validation,lj_noisy,149,same_source_cyclic_next_latent,False,20,20,1.9577585180741153e-05,0.00010829863385876113,0.8220818692917294,2.265797847940121e-05
r16_d2,123,validation,lj_noisy,175,same_source_cyclic_next_latent,False,20,20,2.8568943162099458e-05,0.00015109891755851,0.8143971161319765,3.2596400706097485e-05
r16_d2,123,validation,lj_noisy,199,same_source_cyclic_next_latent,False,20,20,3.9072854360711065e-05,0.00019709730695462,0.8053868522865552,4.425182760314783e-05
r16_d2,123,validation,reid,0,same_source_cyclic_next_latent,False,20,20,5.549527132053811e-07,0.0,,6.294876110146675e-07
r16_d2,123,validation,reid,5,same_source_cyclic_next_latent,False,20,20,4.013718562401181e-07,1.0172996844914906e-07,-2.96776306574587,4.836689911691394e-07
r16_d2,123,validation,reid,10,same_source_cyclic_next_latent,False,20,20,3.2269890191116703e-07,4.1971166808707494e-07,0.2341883045763143,4.168721797981334e-07
r16_d2,123,validation,reid,25,same_source_cyclic_next_latent,False,20,20,4.688455494061827e-07,2.7402936780163147e-06,0.83508235360433,6.402362920709948e-07
r16_d2,123,validation,reid,50,same_source_cyclic_next_latent,False,20,20,1.6485276944422366e-06,1.1289792837487767e-05,0.862098081197033,2.1708986281510077e-06
r16_d2,123,validation,reid,75,same_source_cyclic_next_latent,False,20,20,3.6854829460253312e-06,2.5800835919653765e-05,0.867115194586234,4.935368087899405e-06
r16_d2,123,validation,reid,100,same_source_cyclic_next_latent,False,20,20,6.584772464179878e-06,4.6367003233172e-05,0.8693730161723655,8.973386871957701e-06
r16_d2,123,validation,reid,125,same_source_cyclic_next_latent,False,20,20,1.048570531452242e-05,7.307437172130449e-05,0.8690362179767336,1.4437823898560964e-05
r16_d2,123,validation,reid,149,same_source_cyclic_next_latent,False,20,20,1.5459628218650324e-05,0.00010457381868034193,0.8658860221693079,2.12988081898402e-05
r16_d2,123,validation,reid,175,same_source_cyclic_next_latent,False,20,20,2.2721656489466113e-05,0.00014527933526545998,0.8588153267897788,3.0905507753682114e-05
r16_d2,123,validation,reid,199,same_source_cyclic_next_latent,False,20,20,3.1651544406940954e-05,0.00018904373064282,0.8493153662215448,4.21385659137716e-05
r16_d2,456,mixed_transfer,depablo_mixed_temp,0,same_source_cyclic_next_latent,True,20,20,7.065222744628841e-07,0.0,,8.856698549442043e-07
r16_d2,456,mixed_transfer,depablo_mixed_temp,5,same_source_cyclic_next_latent,True,20,20,1.4517276710535043e-05,1.3693910162970723e-05,-0.5958896077292095,1.4963724126459965e-05
r16_d2,456,mixed_transfer,depablo_mixed_temp,10,same_source_cyclic_next_latent,True,20,20,2.207619540541666e-05,1.584389799802466e-05,-0.2514658799470569,2.5446143169454773e-05
r16_d2,456,mixed_transfer,depablo_mixed_temp,25,same_source_cyclic_next_latent,True,20,20,1.5978900415802853e-05,1.7265989811221516e-05,0.2959879790922625,1.774903586237997e-05
r16_d2,456,mixed_transfer,depablo_mixed_temp,50,same_source_cyclic_next_latent,True,20,20,2.209062637916573e-05,2.7122223900732934e-05,0.444197148228322,2.684362355580255e-05
r16_d2,456,mixed_transfer,depablo_mixed_temp,75,same_source_cyclic_next_latent,True,20,20,2.058243689191386e-05,4.14705596085696e-05,0.6243442088390412,2.629916346563732e-05
