variant,source,frame,mode,seeds,r2_mean,r2_std,mae_mean,valid_min,total_min
delta_transfer3,lj_noisy,100,free_rollout,3,-0.298749942645559,0.04420583471830278,0.06715085420618129,20,20
delta_transfer3,lj_noisy,100,oracle_ae,3,0.410888997942638,0.0,0.04701895461515251,20,20
delta_transfer3,lj_noisy,100,teacher_forced,3,0.4088534427560506,0.0015835179124390373,0.047102889081722936,20,20
delta_transfer3,reid,10,constant_acceleration,3,0.7866447018383874,0.0,0.0673961348546545,20,20
delta_transfer3,reid,10,constant_latent,3,0.49766137791732507,0.0,0.1072263599143673,20,20
delta_transfer3,reid,10,constant_velocity,3,0.7355116557589433,0.0,0.0750523793630809,20,20
delta_transfer3,reid,10,constant_velocity_recent,3,0.7632317299147505,0.0,0.0710058646447688,20,20
delta_transfer3,reid,10,free_rollout,3,0.4569272268823969,0.01009351763370961,0.1115775101103915,20,20
delta_transfer3,reid,10,oracle_ae,3,0.7746953261652624,0.0,0.0696615539765041,20,20
delta_transfer3,reid,10,teacher_forced,3,0.7250107153436871,0.001907101149207061,0.0776536811580699,20,20
delta_transfer3,reid,25,constant_acceleration,3,0.926383023982138,0.0,0.0414109789442132,20,20
delta_transfer3,reid,25,constant_latent,3,0.4421828783819884,0.0,0.1207310827591564,20,20
delta_transfer3,reid,25,constant_velocity,3,0.8651486718438034,0.0,0.05339848703815111,20,20
delta_transfer3,reid,25,constant_velocity_recent,3,0.9062917438571542,0.0,0.04515092215532749,20,20
delta_transfer3,reid,25,free_rollout,3,0.3490620392995667,0.027570859779613655,0.1340873052677727,20,20
delta_transfer3,reid,25,oracle_ae,3,0.9264548969315848,0.0,0.0414693854547865,20,20
delta_transfer3,reid,25,teacher_forced,3,0.9145454825307407,0.0009525275155857732,0.04552101771186917,20,20
delta_transfer3,reid,50,constant_acceleration,3,0.6195871878644374,0.0,0.0839845459450758,20,20
delta_transfer3,reid,50,constant_latent,3,0.41405027584442927,0.0,0.1264898269420251,20,20
delta_transfer3,reid,50,constant_velocity,3,0.9337731371426387,0.0,0.0373992318507136,20,20
delta_transfer3,reid,50,constant_velocity_recent,3,0.961457253918914,0.0,0.0285741428762952,20,20
delta_transfer3,reid,50,free_rollout,3,0.32914956055024674,0.03211213138031697,0.1406551641645219,20,20
delta_transfer3,reid,50,oracle_ae,3,0.9772902704416241,0.0,0.022269009533983,20,20
delta_transfer3,reid,50,teacher_forced,3,0.9750762536153736,0.0002443898215248416,0.0232658995278021,20,20
delta_transfer3,reid,75,constant_acceleration,3,0.159162946277972,0.0,0.1342972191834538,20,20
delta_transfer3,reid,75,constant_latent,3,0.39882488311442604,0.0,0.1299830203546618,20,20
delta_transfer3,reid,75,constant_velocity,3,0.949746520453655,0.0,0.0325747998260568,20,20
delta_transfer3,reid,75,constant_velocity_recent,3,0.9596413685371972,0.0,0.0307551964209191,20,20
delta_transfer3,reid,75,free_rollout,3,0.3271222977177967,0.04431887779362782,0.14128023027608408,20,20
delta_transfer3,reid,75,oracle_ae,3,0.9819111046643229,0.0,0.0214608772929286,20,20
delta_transfer3,reid,75,teacher_forced,3,0.9820948326507025,2.4826532721607777e-06,0.021373331362710763,20,20
delta_transfer3,reid,100,constant_acceleration,3,0.0318834625772622,0.0,0.1551523463483773,20,20
delta_transfer3,reid,100,constant_latent,3,0.3867925839361695,0.0,0.1327863403045022,20,20
delta_transfer3,reid,100,constant_velocity,3,0.939342995231978,0.0,0.0369697575993182,20,20
delta_transfer3,reid,100,constant_velocity_recent,3,0.9392107587408342,0.0,0.0386133046755215,20,20
delta_transfer3,reid,100,free_rollout,3,0.281933887225688,0.058679131584493935,0.14374601577229598,20,20
delta_transfer3,reid,100,oracle_ae,3,0.9649679199548432,0.0,0.029469776532711395,20,20
delta_transfer3,reid,100,teacher_forced,3,0.9654569672252379,0.00012145633462376888,0.029344124627287537,20,20
velocity_transfer3,depablo_low_temp,10,constant_acceleration,3,0.880821318969034,0.0,0.09080888570228411,20,20
velocity_transfer3,depablo_low_temp,10,constant_latent,3,0.6119240009259526,0.0,0.16783965541295057,20,20
velocity_transfer3,depablo_low_temp,10,constant_velocity,3,0.8450458266807722,0.0,0.1019842366412691,20,20
velocity_transfer3,depablo_low_temp,10,constant_velocity_recent,3,0.8702191867163824,0.0,0.0954840858795013,20,20
velocity_transfer3,depablo_low_temp,10,free_rollout,3,0.8342325030753869,0.0012335956229433517,0.10482174670747017,20,20
velocity_transfer3,depablo_low_temp,10,oracle_ae,3,0.8759258319693425,0.0,0.093879796887341,20,20
velocity_transfer3,depablo_low_temp,10,teacher_forced,3,0.8686948691832238,0.00014985292559374535,0.09617014149485947,20,20
velocity_transfer3,depablo_low_temp,25,constant_acceleration,3,0.847842814891068,0.0,0.0949573928190064,20,20
velocity_transfer3,depablo_low_temp,25,constant_latent,3,0.529797462608565,0.0,0.2014885941075332,20,20
velocity_transfer3,depablo_low_temp,25,constant_velocity,3,0.9561606669048582,0.0,0.0626363539428538,20,20
velocity_transfer3,depablo_low_temp,25,constant_velocity_recent,3,0.962230830413194,0.0,0.0544386483097103,20,20
velocity_transfer3,depablo_low_temp,25,free_rollout,3,0.9348399835828501,0.0033748543423150735,0.0722098140467244,20,20
velocity_transfer3,depablo_low_temp,25,oracle_ae,3,0.9591294831389195,0.0,0.0563002103487004,20,20
velocity_transfer3,depablo_low_temp,25,teacher_forced,3,0.9605536511480673,0.00013568983175701833,0.05522879074151273,20,20
velocity_transfer3,depablo_low_temp,50,constant_acceleration,3,0.6275380906465061,0.0,0.1589392898757708,20,20
velocity_transfer3,depablo_low_temp,50,constant_latent,3,0.49158085714694993,0.0,0.216256829872172,20,20
velocity_transfer3,depablo_low_temp,50,constant_velocity,3,0.9836942529303571,0.0,0.0378075792640052,20,20
velocity_transfer3,depablo_low_temp,50,constant_velocity_recent,3,0.9768955640018232,0.0,0.0454662460591043,20,20
velocity_transfer3,depablo_low_temp,50,free_rollout,3,0.961448856409891,0.0037737079796290375,0.05975514038145244,20,20
velocity_transfer3,depablo_low_temp,50,oracle_ae,3,0.9823999678167133,0.0,0.0376946714817736,20,20
velocity_transfer3,depablo_low_temp,50,teacher_forced,3,0.9827224527556663,5.657452355405609e-05,0.03734522586003824,20,20
velocity_transfer3,depablo_low_temp,75,constant_acceleration,3,0.5774776888126085,0.0,0.17898846757175332,20,20
velocity_transfer3,depablo_low_temp,75,constant_latent,3,0.47281419171203404,0.0,0.22329181608113427,20,20
velocity_transfer3,depablo_low_temp,75,constant_velocity,3,0.9873053735481184,0.0,0.0335712908520135,20,20
velocity_transfer3,depablo_low_temp,75,constant_velocity_recent,3,0.9547371652812822,0.0,0.0641466590902524,20,20
velocity_transfer3,depablo_low_temp,75,free_rollout,3,0.9822897546375531,0.002118821080387944,0.04063889285831723,20,20
velocity_transfer3,depablo_low_temp,75,oracle_ae,3,0.9847444677956708,0.0,0.0336065197599849,20,20
velocity_transfer3,depablo_low_temp,75,teacher_forced,3,0.9848094605044908,5.364799506812461e-05,0.0335745366513201,20,20
velocity_transfer3,depablo_low_temp,100,constant_acceleration,3,0.5900109402000839,0.0,0.1777632578668359,20,20
velocity_transfer3,depablo_low_temp,100,constant_latent,3,0.45905169019481945,0.0,0.22831594987610723,20,20
velocity_transfer3,depablo_low_temp,100,constant_velocity,3,0.9712368050832222,0.0,0.053417940748150296,20,20
velocity_transfer3,depablo_low_temp,100,constant_velocity_recent,3,0.9146150191782624,0.0,0.09024279086410451,20,20
velocity_transfer3,depablo_low_temp,100,free_rollout,3,0.9915547186782417,0.0013695896369935736,0.02710895851499373,20,20
velocity_transfer3,depablo_low_temp,100,oracle_ae,3,0.9875095730417492,0.0,0.0320373144319389,20,20
velocity_transfer3,depablo_low_temp,100,teacher_forced,3,0.9874389550289749,3.7134947508243266e-05,0.03218256132421813,20,20
velocity_transfer3,depablo_mixed_temp,10,constant_acceleration,3,-1.1100689443044751,0.0,0.42857992598359446,20,20
velocity_transfer3,depablo_mixed_temp,10,constant_latent,3,-0.3514416927024684,0.0,0.37363845936019596,20,20
velocity_transfer3,depablo_mixed_temp,10,constant_velocity,3,-0.0203809182411116,0.0,0.325219101097982,20,20
velocity_transfer3,depablo_mixed_temp,10,constant_velocity_recent,3,-0.0644484996000329,0.0,0.36361002606630805,20,20
velocity_transfer3,depablo_mixed_temp,10,free_rollout,3,0.022682917258628334,0.02437786926933403,0.3200098758405201,20,20
velocity_transfer3,depablo_mixed_temp,10,oracle_ae,3,0.5104969101403386,0.0,0.2101518823737268,20,20
velocity_transfer3,depablo_mixed_temp,10,teacher_forced,3,0.15599653842290617,0.0010499424371188885,0.30567774773334416,20,20
velocity_transfer3,depablo_mixed_temp,25,constant_acceleration,3,-0.8673075746405022,0.0,0.38783144582450974,20,20
velocity_transfer3,depablo_mixed_temp,25,constant_latent,3,-1.1401082084321563,0.0,0.4582418767754186,20,20
velocity_transfer3,depablo_mixed_temp,25,constant_velocity,3,-0.4541213235103041,0.0,0.410848876720398,20,20
velocity_transfer3,depablo_mixed_temp,25,constant_velocity_recent,3,-1.2705275279796706,0.0,0.5173080517078066,20,20
velocity_transfer3,depablo_mixed_temp,25,free_rollout,3,-0.35301625891812227,0.015406757594388363,0.3939605740961532,20,20
velocity_transfer3,depablo_mixed_temp,25,oracle_ae,3,0.4056380875465498,0.0,0.1787678609936081,20,20
velocity_transfer3,depablo_mixed_temp,25,teacher_forced,3,-0.16269173794712175,0.006430831729590571,0.31202530447137483,20,20
velocity_transfer3,depablo_mixed_temp,50,constant_acceleration,3,-1.1024842356439215,0.0,0.386942894306275,20,20
velocity_transfer3,depablo_mixed_temp,50,constant_latent,3,-0.8444963106066856,0.0,0.37425513472923705,20,20
velocity_transfer3,depablo_mixed_temp,50,constant_velocity,3,-0.8935902666933364,0.0,0.419863513804076,20,20
velocity_transfer3,depablo_mixed_temp,50,constant_velocity_recent,3,-1.7976997850007972,0.0,0.5077470540382583,20,20
velocity_transfer3,depablo_mixed_temp,50,free_rollout,3,-0.6082662655017521,0.018119528698843573,0.37430767390803427,20,20
velocity_transfer3,depablo_mixed_temp,50,oracle_ae,3,0.8645596616309104,0.0,0.0890071502442583,20,20
velocity_transfer3,depablo_mixed_temp,50,teacher_forced,3,0.36414201888251924,0.0012144516277169662,0.19357395374799513,20,20
velocity_transfer3,depablo_mixed_temp,75,constant_acceleration,3,-1.2175864408974153,0.0,0.47075142660048,20,20
velocity_transfer3,depablo_mixed_temp,75,constant_latent,3,-0.5941318354527099,0.0,0.3962028485918448,20,20
velocity_transfer3,depablo_mixed_temp,75,constant_velocity,3,-0.4914821045608759,0.0,0.44832365581929484,20,20
velocity_transfer3,depablo_mixed_temp,75,constant_velocity_recent,3,-1.337478806963757,0.0,0.5186168873070259,20,20
velocity_transfer3,depablo_mixed_temp,75,free_rollout,3,-0.13752328014382753,0.03575757887889399,0.3893086798146199,20,20
velocity_transfer3,depablo_mixed_temp,75,oracle_ae,3,0.95929820674707,0.0,0.0654671977997799,20,20
velocity_transfer3,depablo_mixed_temp,75,teacher_forced,3,0.4046138589014843,0.001655862266923121,0.15650098974388182,20,20
velocity_transfer3,depablo_mixed_temp,100,constant_acceleration,3,-1.6379120714910993,0.0,0.42725817339956124,20,20
velocity_transfer3,depablo_mixed_temp,100,constant_latent,3,-0.8929235023177521,0.0,0.3796909665282127,20,20
velocity_transfer3,depablo_mixed_temp,100,constant_velocity,3,-0.854954591830619,0.0,0.43227547668618643,20,20
velocity_transfer3,depablo_mixed_temp,100,constant_velocity_recent,3,-1.7680096810066626,0.0,0.4549974704896585,20,20
velocity_transfer3,depablo_mixed_temp,100,free_rollout,3,-0.32068554894435225,0.06482031980179634,0.36500708245405594,20,20
velocity_transfer3,depablo_mixed_temp,100,oracle_ae,3,0.9289487980950392,0.0,0.0663684104001322,20,20
velocity_transfer3,depablo_mixed_temp,100,teacher_forced,3,0.842794354645433,0.0009712634555715727,0.10572294990832361,20,20
velocity_transfer3,lj_noisy,10,constant_acceleration,3,-4.777326683604067,0.0,0.0873971826553439,20,20
velocity_transfer3,lj_noisy,10,constant_latent,3,-11.034126723684489,0.0,0.1290599089977328,20,20
velocity_transfer3,lj_noisy,10,constant_velocity,3,-5.242145740961587,0.0,0.0917576434119803,20,20
velocity_transfer3,lj_noisy,10,constant_velocity_recent,3,-5.065973915152252,0.0,0.09004898542421762,20,20
velocity_transfer3,lj_noisy,10,free_rollout,3,-4.726356794034007,0.0639920724670538,0.08940422113707693,20,20
velocity_transfer3,lj_noisy,10,oracle_ae,3,-4.89766737250705,0.0,0.0885588392189134,20,20
velocity_transfer3,lj_noisy,10,teacher_forced,3,-4.869777330801572,0.017038044540192643,0.08889675835092174,20,20
velocity_transfer3,lj_noisy,25,constant_acceleration,3,0.1579784529822393,0.0,0.0522339284781125,20,20
velocity_transfer3,lj_noisy,25,constant_latent,3,-6.13167897655546,0.0,0.1412815379054677,20,20
velocity_transfer3,lj_noisy,25,constant_velocity,3,-0.7157549320397786,0.0,0.0699721861701102,20,20
velocity_transfer3,lj_noisy,25,constant_velocity_recent,3,-0.5462447871011027,0.0,0.0671095107168675,20,20
velocity_transfer3,lj_noisy,25,free_rollout,3,-0.653599228078431,0.014059604913653543,0.0710072705788166,20,20
velocity_transfer3,lj_noisy,25,oracle_ae,3,-0.24808725748923446,0.0,0.0613252719333986,20,20
velocity_transfer3,lj_noisy,25,teacher_forced,3,-0.26621709216272627,0.001485434815083637,0.0618130266698373,20,20
velocity_transfer3,lj_noisy,50,constant_acceleration,3,-0.7375228539249932,0.0,0.0804992250078737,20,20
velocity_transfer3,lj_noisy,50,constant_latent,3,-5.345586389848076,0.0,0.1447704461480577,20,20
velocity_transfer3,lj_noisy,50,constant_velocity,3,-0.17861889641182796,0.0,0.0564620791954584,20,20
velocity_transfer3,lj_noisy,50,constant_velocity_recent,3,0.014891464078549401,0.0,0.0523947887690264,20,20
velocity_transfer3,lj_noisy,50,free_rollout,3,-0.11803873735704606,0.019777088720550975,0.06524655519275413,20,20
velocity_transfer3,lj_noisy,50,oracle_ae,3,0.40601589906233676,0.0,0.045713786936981894,20,20
velocity_transfer3,lj_noisy,50,teacher_forced,3,0.3995915748557685,0.0007263340201445574,0.0459321406393737,20,20
velocity_transfer3,lj_noisy,75,constant_acceleration,3,-11.258272582641998,0.0,0.205896960878139,20,20
velocity_transfer3,lj_noisy,75,constant_latent,3,-5.003765887193759,0.0,0.1470585342648697,20,20
velocity_transfer3,lj_noisy,75,constant_velocity,3,-0.3762234237539801,0.0,0.0664473571384278,20,20
velocity_transfer3,lj_noisy,75,constant_velocity_recent,3,-0.1564549862949069,0.0,0.0614031135235912,20,20
velocity_transfer3,lj_noisy,75,free_rollout,3,0.1082328188532317,0.024901323328671034,0.057734684480329534,20,20
velocity_transfer3,lj_noisy,75,oracle_ae,3,0.512281918935755,0.0,0.0398208125758132,20,20
velocity_transfer3,lj_noisy,75,teacher_forced,3,0.5094545925330088,0.0004915278730472874,0.039934801846741266,20,20
velocity_transfer3,lj_noisy,100,constant_acceleration,3,-26.543407142519005,0.0,0.3031104416576943,20,20
velocity_transfer3,lj_noisy,100,constant_latent,3,-4.708370303602157,0.0,0.1473940744785419,20,20
velocity_transfer3,lj_noisy,100,constant_velocity,3,-0.7920252603341359,0.0,0.0813905880267752,20,20
velocity_transfer3,lj_noisy,100,constant_velocity_recent,3,-0.5494003633061109,0.0,0.0775816875132033,20,20
velocity_transfer3,lj_noisy,100,free_rollout,3,0.20205585272479754,0.03073364018713913,0.05353878989585823,20,20
velocity_transfer3,lj_noisy,100,oracle_ae,3,0.410888997942638,0.0,0.04701895461515251,20,20
velocity_transfer3,lj_noisy,100,teacher_forced,3,0.4149757440785704,0.0005304263442237129,0.04678540390250457,20,20
velocity_transfer3,reid,10,constant_acceleration,3,0.7866447018383874,0.0,0.0673961348546545,20,20
velocity_transfer3,reid,10,constant_latent,3,0.49766137791732507,0.0,0.1072263599143673,20,20
velocity_transfer3,reid,10,constant_velocity,3,0.7355116557589433,0.0,0.0750523793630809,20,20
velocity_transfer3,reid,10,constant_velocity_recent,3,0.7632317299147505,0.0,0.0710058646447688,20,20
velocity_transfer3,reid,10,free_rollout,3,0.7259654771727221,0.005179339313379569,0.07705875155665437,20,20
velocity_transfer3,reid,10,oracle_ae,3,0.7746953261652624,0.0,0.0696615539765041,20,20
velocity_transfer3,reid,10,teacher_forced,3,0.7644270286287188,0.0010402410361443058,0.07126970795923353,20,20
velocity_transfer3,reid,25,constant_acceleration,3,0.926383023982138,0.0,0.0414109789442132,20,20
velocity_transfer3,reid,25,constant_latent,3,0.4421828783819884,0.0,0.1207310827591564,20,20
velocity_transfer3,reid,25,constant_velocity,3,0.8651486718438034,0.0,0.05339848703815111,20,20
velocity_transfer3,reid,25,constant_velocity_recent,3,0.9062917438571542,0.0,0.04515092215532749,20,20
velocity_transfer3,reid,25,free_rollout,3,0.841004911706642,0.01050613519394751,0.06175723428962517,20,20
velocity_transfer3,reid,25,oracle_ae,3,0.9264548969315848,0.0,0.0414693854547865,20,20
velocity_transfer3,reid,25,teacher_forced,3,0.9231562502370632,0.00044894144164174716,0.0424837966028351,20,20
velocity_transfer3,reid,50,constant_acceleration,3,0.6195871878644374,0.0,0.0839845459450758,20,20
velocity_transfer3,reid,50,constant_latent,3,0.41405027584442927,0.0,0.1264898269420251,20,20
velocity_transfer3,reid,50,constant_velocity,3,0.9337731371426387,0.0,0.0373992318507136,20,20
velocity_transfer3,reid,50,constant_velocity_recent,3,0.961457253918914,0.0,0.0285741428762952,20,20
velocity_transfer3,reid,50,free_rollout,3,0.907304329201834,0.010013807823448453,0.04626126760733434,20,20
velocity_transfer3,reid,50,oracle_ae,3,0.9772902704416241,0.0,0.022269009533983,20,20
velocity_transfer3,reid,50,teacher_forced,3,0.9766608277471094,0.00011533191982118291,0.022375685527902468,20,20
velocity_transfer3,reid,75,constant_acceleration,3,0.159162946277972,0.0,0.1342972191834538,20,20
velocity_transfer3,reid,75,constant_latent,3,0.39882488311442604,0.0,0.1299830203546618,20,20
velocity_transfer3,reid,75,constant_velocity,3,0.949746520453655,0.0,0.0325747998260568,20,20
velocity_transfer3,reid,75,constant_velocity_recent,3,0.9596413685371972,0.0,0.0307551964209191,20,20
velocity_transfer3,reid,75,free_rollout,3,0.9348979278209747,0.008838709536581087,0.0366799483754952,20,20
velocity_transfer3,reid,75,oracle_ae,3,0.9819111046643229,0.0,0.0214608772929286,20,20
velocity_transfer3,reid,75,teacher_forced,3,0.982249151385716,3.0815577230524706e-06,0.021137993225409168,20,20
velocity_transfer3,reid,100,constant_acceleration,3,0.0318834625772622,0.0,0.1551523463483773,20,20
velocity_transfer3,reid,100,constant_latent,3,0.3867925839361695,0.0,0.1327863403045022,20,20
velocity_transfer3,reid,100,constant_velocity,3,0.939342995231978,0.0,0.0369697575993182,20,20
velocity_transfer3,reid,100,constant_velocity_recent,3,0.9392107587408342,0.0,0.0386133046755215,20,20
velocity_transfer3,reid,100,free_rollout,3,0.9363841570708629,0.00817047969571475,0.034088394015428465,20,20
velocity_transfer3,reid,100,oracle_ae,3,0.9649679199548432,0.0,0.029469776532711395,20,20
velocity_transfer3,reid,100,teacher_forced,3,0.9658309872838863,4.5962743913467094e-05,0.029126688933229065,20,20
