source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,seed
depablo_low_temp,25,20,20,20,0.911562206422348,0.0834621630037099,0.1113451632350467,2.527104332017416e-07,0.0007464593159966,0.0002809815152431,near08,123
depablo_low_temp,50,20,20,20,0.9421674443675462,0.0684805401172789,0.121923909291221,7.194333782933882e-07,0.0007378295529633,0.0003870127133268,near08,123
depablo_low_temp,75,20,20,20,0.9694621991645878,0.0503963198830148,0.1271388104990921,1.5468296226117673e-06,0.0007409647107124,0.0003995933657279,near08,123
depablo_low_temp,100,20,20,20,0.9785993144227632,0.0411596658620657,0.1309363081666797,2.820442782081045e-06,0.0008894098456948,0.0004979281016858,near08,123
depablo_low_temp,125,20,20,20,0.98356168871287,0.0394043137782661,0.1341610869454215,4.56748300905474e-06,0.0011478497181087,0.0006265294912736,near08,123
depablo_low_temp,149,20,20,20,0.9842092856752408,0.0387936791807075,0.1369949813213765,7.1820132575339816e-06,0.0016024265438318,0.0008325608971063,near08,123
depablo_low_temp,150,20,20,20,0.9841740351273652,0.0387417169168424,0.137105677594105,7.324378782413987e-06,0.001638850197196,0.0008457819174509,near08,123
depablo_mixed_temp,5,20,20,20,0.0617304637444149,0.3780798500965363,0.2267994575756468,1.7300865501113094e-05,0.0018814521914464,0.0006909040486789,near08,123
depablo_mixed_temp,10,20,20,20,-0.6414473050550495,0.3588727187711542,0.1792210970466572,1.9473253694712862e-05,0.0027127854991704,0.0009385167802975,near08,123
depablo_mixed_temp,25,20,20,20,-0.2868542238797764,0.3226089842140692,0.1814265265332104,1.7772246398095604e-05,0.0018360681016929,0.0008507145568728,near08,123
depablo_mixed_temp,50,20,20,20,0.3667460127346947,0.2033272245222557,0.1290510646927359,2.3054640050190755e-05,0.0032873396528884,0.0014313344057882,near08,123
depablo_mixed_temp,75,20,20,20,0.435403450942174,0.2012353151240405,0.1721180025747532,2.328166602865167e-05,0.0029012052109465,0.0013529895775718,near08,123
depablo_mixed_temp,100,20,20,20,0.7637708942943358,0.1174050513103246,0.1264354805514444,2.8213762755058268e-05,0.0024179933592677,0.0018077391490805,near08,123
depablo_mixed_temp,125,20,20,20,0.8470202385507928,0.1077189287292247,0.1548213597822952,2.848734479812265e-05,0.0027359940577298,0.0017765148717444,near08,123
depablo_mixed_temp,149,20,20,20,0.7975110610293121,0.1163013224398889,0.1320205212672846,2.8586512962647247e-05,0.0029314751736819,0.0013939282362116,near08,123
depablo_mixed_temp,150,20,20,20,0.8430917038045442,0.0976524086539708,0.1378886511040539,2.8022517790304845e-05,0.0027223049663007,0.0015754734951769,near08,123
lj_noisy,5,20,20,20,-20.17433506106456,0.1145242064528649,0.0012192600578043,6.148247599924161e-08,0.0003919864044291,0.0001411674602422,near08,123
lj_noisy,10,20,20,20,-5.671145581287866,0.0870179338467006,0.0021538442446725,7.195136078053112e-08,0.0003254629787988,0.0001407207077136,near08,123
lj_noisy,25,20,20,20,-0.9664683886838448,0.0716074248304044,0.0041168599721615,3.248404460975962e-07,0.0003485401393845,0.0001915850443765,near08,123
lj_noisy,50,20,20,20,-0.1784509992462339,0.0562334610559702,0.0047651600463273,1.6066634088929278e-06,0.0006344523280858,0.0002838083892129,near08,123
lj_noisy,75,20,20,20,-0.0121395139879374,0.0521416875545468,0.0050961142073924,4.150757445131603e-06,0.0009146851953119,0.0003923722309991,near08,123
lj_noisy,100,20,20,20,0.0378660439310314,0.0549438564465978,0.0053100823581802,8.12268062873045e-06,0.0011981327086687,0.0005043759243562,near08,123
lj_noisy,125,20,20,20,0.0465231779864696,0.0566969336384132,0.0055693002776564,1.3860497347195633e-05,0.001422009197995,0.0006418836535885,near08,123
lj_noisy,149,20,20,20,-0.5849876572236745,0.0652645029968906,0.0058612530060078,2.238516622128373e-05,0.0019586497917771,0.0009259391343221,near08,123
lj_noisy,150,20,20,20,-0.635162926557415,0.0662180991375223,0.0058775611339848,2.2840972405901997e-05,0.0019945297390222,0.00094240300823,near08,123
reid,5,20,20,20,-1.187899918626074,0.180440356837684,0.0215407678341569,7.745769599054597e-08,0.0005070232393336,0.0002091671094603,near08,123
reid,10,20,20,20,0.1307592962915199,0.131442069500418,0.0283466184553629,9.866192955954035e-08,0.0004648272995837,0.0002402165431703,near08,123
reid,25,20,20,20,0.7121419303345607,0.0794679849691066,0.0340742914742546,3.8680902303411813e-07,0.0006176128634251,0.0003071449122217,near08,123
reid,50,20,20,20,0.8622470303834973,0.0533830081985164,0.03674579830514,1.63119765375086e-06,0.0009521359344944,0.0003423955262405,near08,123
reid,75,20,20,20,0.907050759968164,0.0412524794458959,0.0381454871288846,3.7306327854480514e-06,0.0010806249454617,0.0004063394611875,near08,123
reid,100,20,20,20,0.935481443521411,0.0352479583350747,0.0392619338029476,6.718235056268895e-06,0.0010771111585199,0.0005125214287545,near08,123
reid,125,20,20,20,0.951772230241979,0.0358941700865465,0.0402783867859744,1.0686938878734509e-05,0.0011390497907996,0.0006807369019952,near08,123
reid,149,20,20,20,0.9365771284672316,0.0405144484428191,0.0412242650664466,1.6475686845751624e-05,0.0017477885819971,0.0009514172765193,near08,123
reid,150,20,20,20,0.9351048979328224,0.0409171149844638,0.041262728129658,1.6780338000899064e-05,0.0017935358919203,0.000963935785694,near08,123
depablo_low_temp,5,20,20,20,0.8567096994582812,0.0829844135267945,0.0635535199374179,4.626113390138187e-07,0.0014464580948697,0.0003068384088692,near08,456
depablo_low_temp,10,20,20,20,0.8573689668556245,0.0901957797868919,0.0890919672458267,3.0114859272956096e-07,0.0010718703386373,0.0001947221979207,near08,456
