source,rollout_steps,used,total,p_ratio_r2,p_ratio_mae,target_variance,dimension,seed,variant,kind
depablo_mixed_temp,100,20,20,-1.3253678187364102,0.3972833742012543,0.1264354805514444,8,786,acceleration_transfer3,rollout
lj_noisy,10,20,20,-2.620021286397276,0.074725610773605,0.0021538442446725,8,786,acceleration_transfer3,rollout
lj_noisy,25,20,20,-0.1394065980283112,0.0570705777221344,0.0041168599721615,8,786,acceleration_transfer3,rollout
lj_noisy,50,20,20,-0.0316266711527188,0.0545080101258377,0.0047651600463273,8,786,acceleration_transfer3,rollout
lj_noisy,75,20,20,0.163993355501591,0.0503678334607344,0.0050961142073924,8,786,acceleration_transfer3,rollout
lj_noisy,100,20,20,0.3737592300270217,0.0508191771172756,0.0053100823581802,8,786,acceleration_transfer3,rollout
reid,10,20,20,0.4428779876900685,0.105808012615843,0.0283466184553629,8,786,acceleration_transfer3,ae
reid,25,20,20,0.8565569877146517,0.05907957546854,0.0340742914742546,8,786,acceleration_transfer3,ae
reid,50,20,20,0.9580785275505064,0.0320462510737286,0.03674579830514,8,786,acceleration_transfer3,ae
reid,75,20,20,0.962644823933872,0.0316573533922197,0.0381454871288846,8,786,acceleration_transfer3,ae
reid,100,20,20,0.9449617301864032,0.0376600077632351,0.0392619338029476,8,786,acceleration_transfer3,ae
depablo_low_temp,10,20,20,0.7263549007382681,0.1377164236356756,0.0890919672458267,8,786,acceleration_transfer3,ae
depablo_low_temp,25,20,20,0.8689840439268968,0.109240230461939,0.1113451632350467,8,786,acceleration_transfer3,ae
depablo_low_temp,50,20,20,0.9230420952650272,0.0884571519516044,0.121923909291221,8,786,acceleration_transfer3,ae
depablo_low_temp,75,20,20,0.9524025834702308,0.0694919900543894,0.1271388104990921,8,786,acceleration_transfer3,ae
depablo_low_temp,100,20,20,0.971186669379078,0.051584903030114,0.1309363081666797,8,786,acceleration_transfer3,ae
depablo_mixed_temp,10,20,20,0.432580432167897,0.2425910836286021,0.1792210970466572,8,786,acceleration_transfer3,ae
depablo_mixed_temp,25,20,20,0.244962496423999,0.2374408027640492,0.1814265265332104,8,786,acceleration_transfer3,ae
depablo_mixed_temp,50,20,20,0.4155655537891463,0.1928019851546085,0.1290510646927359,8,786,acceleration_transfer3,ae
depablo_mixed_temp,75,20,20,0.7819163138571231,0.14351453218878,0.1721180025747532,8,786,acceleration_transfer3,ae
depablo_mixed_temp,100,20,20,0.1202518649350991,0.1538890595606258,0.1264354805514444,8,786,acceleration_transfer3,ae
lj_noisy,10,20,20,-2.5658761860954424,0.0743582004493903,0.0021538442446725,8,786,acceleration_transfer3,ae
lj_noisy,25,20,20,-0.0465060402778634,0.0547491979064888,0.0041168599721615,8,786,acceleration_transfer3,ae
lj_noisy,50,20,20,-0.0166796617921605,0.0549726384666694,0.0047651600463273,8,786,acceleration_transfer3,ae
lj_noisy,75,20,20,0.3884155530263633,0.0448161981241432,0.0050961142073924,8,786,acceleration_transfer3,ae
lj_noisy,100,20,20,0.3638997690877384,0.0511701001519068,0.0053100823581802,8,786,acceleration_transfer3,ae
reid,10,20,20,0.4439400549583159,0.1044468479520121,0.0283466184553629,8,786,velocity_transfer3,rollout
reid,25,20,20,0.8218295598504665,0.0660499599811988,0.0340742914742546,8,786,velocity_transfer3,rollout
reid,50,20,20,0.9058696751020984,0.0522795450878629,0.03674579830514,8,786,velocity_transfer3,rollout
reid,75,20,20,0.9289753666285576,0.0462149109498236,0.0381454871288846,8,786,velocity_transfer3,rollout
reid,100,20,20,0.9405802237029176,0.0420152333472294,0.0392619338029476,8,786,velocity_transfer3,rollout
depablo_low_temp,10,20,20,0.6875980876255188,0.1473803726498756,0.0890919672458267,8,786,velocity_transfer3,rollout
depablo_low_temp,25,20,20,0.7930164010375094,0.1370305946729675,0.1113451632350467,8,786,velocity_transfer3,rollout
depablo_low_temp,50,20,20,0.8774694924430548,0.1111675002523195,0.121923909291221,8,786,velocity_transfer3,rollout
depablo_low_temp,75,20,20,0.940159591737602,0.0786782481421268,0.1271388104990921,8,786,velocity_transfer3,rollout
depablo_low_temp,100,20,20,0.9695314062870084,0.0531558976022911,0.1309363081666797,8,786,velocity_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.2023642663701739,0.3438961900777086,0.1792210970466572,8,786,velocity_transfer3,rollout
depablo_mixed_temp,25,20,20,-0.7828732524750643,0.4208213471960812,0.1814265265332104,8,786,velocity_transfer3,rollout
depablo_mixed_temp,50,20,20,-1.584358833378412,0.4261087736702615,0.1290510646927359,8,786,velocity_transfer3,rollout
depablo_mixed_temp,75,20,20,-1.2087392049587584,0.5079852552836353,0.1721180025747532,8,786,velocity_transfer3,rollout
depablo_mixed_temp,100,20,20,-2.210229062247544,0.5101701053793162,0.1264354805514444,8,786,velocity_transfer3,rollout
lj_noisy,10,20,20,-2.836323293930076,0.0774312726349043,0.0021538442446725,8,786,velocity_transfer3,rollout
lj_noisy,25,20,20,-0.5293330866735351,0.0646957856576999,0.0041168599721615,8,786,velocity_transfer3,rollout
lj_noisy,50,20,20,-0.6406200816210272,0.0677412375835296,0.0047651600463273,8,786,velocity_transfer3,rollout
lj_noisy,75,20,20,-0.0815378157866808,0.0568522406602826,0.0050961142073924,8,786,velocity_transfer3,rollout
lj_noisy,100,20,20,0.2040703208823674,0.0567631575011458,0.0053100823581802,8,786,velocity_transfer3,rollout
reid,10,20,20,0.4428779876900685,0.105808012615843,0.0283466184553629,8,786,velocity_transfer3,ae
reid,25,20,20,0.8565569877146517,0.05907957546854,0.0340742914742546,8,786,velocity_transfer3,ae
reid,50,20,20,0.9580785275505064,0.0320462510737286,0.03674579830514,8,786,velocity_transfer3,ae
reid,75,20,20,0.962644823933872,0.0316573533922197,0.0381454871288846,8,786,velocity_transfer3,ae
reid,100,20,20,0.9449617301864032,0.0376600077632351,0.0392619338029476,8,786,velocity_transfer3,ae
depablo_low_temp,10,20,20,0.7263549007382681,0.1377164236356756,0.0890919672458267,8,786,velocity_transfer3,ae
depablo_low_temp,25,20,20,0.8689840439268968,0.109240230461939,0.1113451632350467,8,786,velocity_transfer3,ae
depablo_low_temp,50,20,20,0.9230420952650272,0.0884571519516044,0.121923909291221,8,786,velocity_transfer3,ae
depablo_low_temp,75,20,20,0.9524025834702308,0.0694919900543894,0.1271388104990921,8,786,velocity_transfer3,ae
depablo_low_temp,100,20,20,0.971186669379078,0.051584903030114,0.1309363081666797,8,786,velocity_transfer3,ae
depablo_mixed_temp,10,20,20,0.432580432167897,0.2425910836286021,0.1792210970466572,8,786,velocity_transfer3,ae
depablo_mixed_temp,25,20,20,0.244962496423999,0.2374408027640492,0.1814265265332104,8,786,velocity_transfer3,ae
depablo_mixed_temp,50,20,20,0.4155655537891463,0.1928019851546085,0.1290510646927359,8,786,velocity_transfer3,ae
depablo_mixed_temp,75,20,20,0.7819163138571231,0.14351453218878,0.1721180025747532,8,786,velocity_transfer3,ae
depablo_mixed_temp,100,20,20,0.1202518649350991,0.1538890595606258,0.1264354805514444,8,786,velocity_transfer3,ae
lj_noisy,10,20,20,-2.5658761860954424,0.0743582004493903,0.0021538442446725,8,786,velocity_transfer3,ae
lj_noisy,25,20,20,-0.0465060402778634,0.0547491979064888,0.0041168599721615,8,786,velocity_transfer3,ae
lj_noisy,50,20,20,-0.0166796617921605,0.0549726384666694,0.0047651600463273,8,786,velocity_transfer3,ae
lj_noisy,75,20,20,0.3884155530263633,0.0448161981241432,0.0050961142073924,8,786,velocity_transfer3,ae
lj_noisy,100,20,20,0.3638997690877384,0.0511701001519068,0.0053100823581802,8,786,velocity_transfer3,ae
reid,10,20,20,0.0846648740918657,0.1333698427986475,0.0283466184553629,8,786,delta_transfer3,rollout
reid,25,20,20,0.1655089454529728,0.1408877924760397,0.0340742914742546,8,786,delta_transfer3,rollout
reid,50,20,20,0.1460051496831037,0.1510836319443911,0.03674579830514,8,786,delta_transfer3,rollout
reid,75,20,20,0.1075475761824894,0.1561064023363621,0.0381454871288846,8,786,delta_transfer3,rollout
reid,100,20,20,0.0416344540719835,0.1620506269232806,0.0392619338029476,8,786,delta_transfer3,rollout
depablo_low_temp,10,20,20,0.5048716005016982,0.1839863298123504,0.0890919672458267,8,786,delta_transfer3,rollout
depablo_low_temp,25,20,20,0.3308523677099807,0.25178468796604,0.1113451632350467,8,786,delta_transfer3,rollout
depablo_low_temp,50,20,20,0.2262386998285691,0.2844851995524788,0.121923909291221,8,786,delta_transfer3,rollout
depablo_low_temp,75,20,20,0.1885827349702137,0.2951990699140027,0.1271388104990921,8,786,delta_transfer3,rollout
depablo_low_temp,100,20,20,0.1695328867696858,0.2980779427546438,0.1309363081666797,8,786,delta_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.2107288038586183,0.3721660988285591,0.1792210970466572,8,786,delta_transfer3,rollout
depablo_mixed_temp,25,20,20,-0.946278123946178,0.4194826872572122,0.1814265265332104,8,786,delta_transfer3,rollout
depablo_mixed_temp,50,20,20,-0.4519693439318948,0.3512120254892143,0.1290510646927359,8,786,delta_transfer3,rollout
depablo_mixed_temp,75,20,20,0.2728544603028827,0.2941330836390387,0.1721180025747532,8,786,delta_transfer3,rollout
depablo_mixed_temp,100,20,20,0.3061074372419217,0.2468962443338916,0.1264354805514444,8,786,delta_transfer3,rollout
lj_noisy,10,20,20,-3.4059607321886745,0.0825463989243085,0.0021538442446725,8,786,delta_transfer3,rollout
lj_noisy,25,20,20,-0.9588024318485028,0.072119361695182,0.0041168599721615,8,786,delta_transfer3,rollout
lj_noisy,50,20,20,-1.1388608071080957,0.0779794575842942,0.0047651600463273,8,786,delta_transfer3,rollout
lj_noisy,75,20,20,-0.8728706227408844,0.0762966054798991,0.0050961142073924,8,786,delta_transfer3,rollout
lj_noisy,100,20,20,-0.0693134898666298,0.0636788034362492,0.0053100823581802,8,786,delta_transfer3,rollout
reid,10,20,20,0.4428779876900685,0.105808012615843,0.0283466184553629,8,786,delta_transfer3,ae
reid,25,20,20,0.8565569877146517,0.05907957546854,0.0340742914742546,8,786,delta_transfer3,ae
reid,50,20,20,0.9580785275505064,0.0320462510737286,0.03674579830514,8,786,delta_transfer3,ae
reid,75,20,20,0.962644823933872,0.0316573533922197,0.0381454871288846,8,786,delta_transfer3,ae
reid,100,20,20,0.9449617301864032,0.0376600077632351,0.0392619338029476,8,786,delta_transfer3,ae
depablo_low_temp,10,20,20,0.7263549007382681,0.1377164236356756,0.0890919672458267,8,786,delta_transfer3,ae
depablo_low_temp,25,20,20,0.8689840439268968,0.109240230461939,0.1113451632350467,8,786,delta_transfer3,ae
depablo_low_temp,50,20,20,0.9230420952650272,0.0884571519516044,0.121923909291221,8,786,delta_transfer3,ae
depablo_low_temp,75,20,20,0.9524025834702308,0.0694919900543894,0.1271388104990921,8,786,delta_transfer3,ae
depablo_low_temp,100,20,20,0.971186669379078,0.051584903030114,0.1309363081666797,8,786,delta_transfer3,ae
depablo_mixed_temp,10,20,20,0.432580432167897,0.2425910836286021,0.1792210970466572,8,786,delta_transfer3,ae
depablo_mixed_temp,25,20,20,0.244962496423999,0.2374408027640492,0.1814265265332104,8,786,delta_transfer3,ae
depablo_mixed_temp,50,20,20,0.4155655537891463,0.1928019851546085,0.1290510646927359,8,786,delta_transfer3,ae
depablo_mixed_temp,75,20,20,0.7819163138571231,0.14351453218878,0.1721180025747532,8,786,delta_transfer3,ae
depablo_mixed_temp,100,20,20,0.1202518649350991,0.1538890595606258,0.1264354805514444,8,786,delta_transfer3,ae
lj_noisy,10,20,20,-2.5658761860954424,0.0743582004493903,0.0021538442446725,8,786,delta_transfer3,ae
lj_noisy,25,20,20,-0.0465060402778634,0.0547491979064888,0.0041168599721615,8,786,delta_transfer3,ae
lj_noisy,50,20,20,-0.0166796617921605,0.0549726384666694,0.0047651600463273,8,786,delta_transfer3,ae
lj_noisy,75,20,20,0.3884155530263633,0.0448161981241432,0.0050961142073924,8,786,delta_transfer3,ae
lj_noisy,100,20,20,0.3638997690877384,0.0511701001519068,0.0053100823581802,8,786,delta_transfer3,ae
